BuildingType_Campus,BuildingType_NonResidential,BuildingType_Nonresidential COS,BuildingType_Nonresidential WA,BuildingType_SPS-District K-12,GroupedPropertyType_Educational Facilities,GroupedPropertyType_Food and Perishables,GroupedPropertyType_Healthcare Facilities,GroupedPropertyType_Hotels and Restaurants,GroupedPropertyType_Office Buildings,GroupedPropertyType_Retail and Others,GroupedPropertyType_Specialized Properties,GroupedPropertyType_Storage and Logistics,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,DistanceToDowntown
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1908,1.0,6,194104,0,194104,100.0,32.0,37.09999847,54.0,60.09999847,6219841.5,7204080.0,0.0,553309.6875,1887893.0,43319.48828,4331949.0,243.23,1.25,3.245053440844963
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2003,1.0,3,99433,35752,63681,63.0,76.90000153,78.19999695,241.5,245.6000061,4897760.0,4980737.5,0.0,1435451.25,4897760.0,0.0,0.0,34.14,0.34,3.366838785002776
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1941,1.0,4,56521,0,56521,,129.6999969,129.8999939,407.3999939,408.0,6357632.0,6367210.0,0.0,1863315.125,6357631.0,0.0,0.0,44.32,0.78,7.927717635406257
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959,1.0,1,245587,0,245587,92.0,47.90000153,52.40000153,83.69999695,89.09999847,11765682.0,12870916.0,0.0,1150648.125,3926011.0,78396.69531,7839670.0,443.73,1.81,13.420667436030552
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2002,1.0,3,69138,0,69138,78.0,45.90000153,47.09999847,101.5999985,104.6999969,3242458.0,3323400.5,0.0,528396.6875,1802889.0,14395.68164,1439568.0,89.02,1.29,13.41326401523026
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1904,1.0,5,190980,0,190980,98.0,34.09999847,34.09999847,84.0,84.0,6505995.0,6505995.0,0.0,1290419.25,4402910.0,21030.83984,2103084.0,142.39,0.75,0.24186758710978964
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1998,1.0,6,284100,0,284100,,77.19999695,78.40000153,192.5,192.0,14641502.0,14881950.0,4311136.0,2873101.25,9803021.0,5273.430176,527343.0,429.12,1.51,0.40945321732843337
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1954,4.0,5,285333,0,285333,14.0,225.0,157.3000031,479.5,251.8000031,68090728.0,47602720.0,0.0,10327434.0,35237205.0,328535.125,32853512.0,1990.5,6.98,7.7457736519881895
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2006,1.0,4,61156,0,61156,,130.1000061,132.6999969,338.2999878,337.1000061,9363374.0,9550716.0,0.0,2036128.25,6947270.0,24161.04102,2416104.0,176.75,2.89,0.6117204453715432
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1910,1.0,4,72820,13820,59000,,34.70000076,36.09999847,83.69999695,85.19999695,2010454.625,2095175.25,0.0,384428.3125,1311669.0,6987.850098,698785.0,46.26,0.64,1.117230407860815
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1996,1.0,4,162222,14200,148022,76.0,69.90000153,70.5,150.5,151.1999969,7946961.0,8016521.0,0.0,1230205.625,4197462.0,37494.98828,3749499.0,228.4,1.41,2.5471104305871695
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1915,1.0,3,63330,0,63330,,47.20000076,50.70000076,111.1999969,116.0,3059758.0,3284214.5,0.0,560100.6875,1911064.0,11486.94043,1148694.0,74.33,1.17,1.4183235450213876
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970,27.0,2,441071,0,441071,,79.30000305,85.19999695,192.8000031,202.6000061,38301744.0,41151732.0,0.0,7419277.5,25314575.0,129871.6641,12987166.0,866.23,1.96,6.614248446077257
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2002,1.0,2,96300,0,96300,,167.8000031,167.3999939,476.5,471.1000061,16319835.0,16274449.0,0.0,4095456.0,13973696.0,23461.37109,2346137.0,222.02,2.31,9.657649930236893
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1950,1.0,1,67356,0,67356,,109.4000015,118.3000031,242.6999969,252.1000061,7475577.5,8086930.5,0.0,1225674.375,4182001.0,32935.76172,3293576.0,204.08,3.03,1.4013254166226077
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1958,1.0,1,54765,0,54765,,83.80000305,88.69999695,234.8999939,243.5,4253369.5,4503671.5,0.0,1046112.813,3569337.0,6840.320313,684032.0,61.21,1.12,8.304122199619414
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2009,1.0,5,89821,0,89821,,21.89999962,25.0,24.60000038,27.89999962,1950092.5,2220796.5,0.0,19771.90039,67462.0,18826.30859,1882631.0,100.46,1.12,8.410623865183291
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980,1.0,2,52611,0,52611,,78.30000305,83.40000153,180.6999969,186.1000061,4116871.5,4390158.0,0.0,726633.375,2479273.0,16375.97852,1637598.0,104.26,1.98,5.566832264772777
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1971,3.0,6,250981,0,250981,,60.5,65.69999695,145.6000061,151.8000031,13071700.0,14196194.0,4336524.5,2390094.5,8155002.0,5801.719727,580172.0,422.39,1.68,1.3623657005092107
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2004,1.0,11,299070,68432,230638,,261.2999878,264.0,530.7000122,532.2999878,65336980.0,66000296.0,0.0,8983483.0,30651644.0,346853.3125,34685331.0,2055.82,6.87,1.2211586742029998
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2007,1.0,3,64015,0,64015,21.0,60.0,62.5,165.8000031,168.3999939,3242077.75,3375016.25,0.0,778834.0,2657382.0,5846.959961,584696.0,49.58,0.77,7.765906938142737
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1951,1.0,1,530039,0,530039,98.0,52.29999924,54.29999924,118.9000015,121.0,27717034.0,28763498.0,0.0,4755137.5,16224529.0,114925.0313,11492503.0,723.47,1.36,11.421117714265959
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1964,1.0,3,54224,0,54224,,154.5,163.1000061,311.0,321.0,7265178.0,7668810.0,0.0,980312.8125,3344827.0,39203.50391,3920350.0,231.53,4.27,11.334412466174811
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1965,1.0,4,124342,0,124342,76.0,71.90000153,71.59999847,223.6999969,222.1000061,8765978.0,8729918.0,0.0,2536231.25,8653621.0,1123.560059,112356.0,66.3,0.53,11.264255659167361
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1953,6.0,10,879000,0,879000,10.0,288.7999878,293.2000122,578.2000122,576.5999756,253832464.0,257764208.0,0.0,33892500.0,115641210.0,1381912.375,138191238.0,8145.52,9.27,7.4790680289583875
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1996,1.0,3,55442,0,55442,72.0,85.59999847,88.90000153,194.1000061,197.6000061,3191228.25,3313397.0,0.0,544942.8125,1859345.0,13318.83008,1331883.0,83.7,1.51,11.624133467048985
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1910,1.0,5,84870,0,84870,,16.20000076,18.89999962,28.79999924,31.70000076,1381590.125,1617801.25,0.0,141452.2031,482635.0,8989.550781,898955.0,51.11,0.6,1.4834837296567103
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970,11.0,2,694072,111625,582447,,53.79999924,56.09999847,161.1999969,167.0,35891484.0,37410800.0,0.0,9803878.0,33450832.0,24406.47852,2440648.0,362.82,0.52,10.489899207871105
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1904,1.0,4,114297,0,114297,61.0,18.39999962,21.10000038,36.0,39.70000076,2100097.75,2415462.5,0.0,267431.0,912475.0,11876.22949,1187623.0,69.44,0.61,6.05228280080031
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1937,1.0,1,234144,0,234144,87.0,28.79999924,33.59999847,42.0,47.09999847,6744317.0,7874958.5,0.0,385937.0,1316817.0,54275.0,5427500.0,297.43,1.27,5.114751301291055
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1966,1.0,1,64984,0,64984,72.0,45.0,46.09999847,130.6999969,130.6999969,2944296.25,3016373.5,0.0,766027.8125,2613687.0,3306.090088,330609.0,35.78,0.55,9.493364993203002
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1965,1.0,1,67745,0,67745,37.0,136.1999969,141.5,223.8999939,227.3000031,9230223.0,9589728.0,0.0,769080.3125,2624102.0,66061.21094,6606121.0,369.14,5.45,9.493364993203002
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,1.0,2,367884,0,367884,97.0,33.29999924,36.09999847,81.59999847,85.90000153,12265516.0,13279344.0,0.0,2404753.75,8205020.0,40604.95703,4060496.0,272.85,0.74,8.761524885808365
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1973,1.0,3,56000,0,56000,,33.09999847,37.29999924,66.19999695,70.69999695,1851260.5,2088978.125,0.0,247615.5938,844864.0,10063.95996,1006396.0,59.34,1.06,9.352171103446283
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1969,1.0,2,52088,0,52088,,26.39999962,30.29999924,48.79999924,53.70000076,1377519.5,1576122.875,0.0,153506.7031,523765.0,8537.545898,853755.0,48.99,0.94,7.432807129199432
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1900,1.0,1,50000,0,50000,,175.6000061,184.6999969,368.8999939,373.7000122,7548807.0,7942537.5,0.0,1113108.0,3797924.0,37508.82031,3750882.0,225.69,4.51,2.5203808565802803
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1926,1.0,2,50292,0,50292,,8.0,8.0,25.10000038,25.10000038,430473.6875,430473.6875,0.0,126164.6016,430474.0,0.0,0.0,3.0,0.06,2.3863293114189013
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1998,1.0,7,207656,54341,153315,76.0,78.90000153,83.0,164.5,171.3999939,11171988.0,11754087.0,0.0,1620980.875,5530787.0,56412.00391,5641200.0,338.16,1.63,2.587544785782226
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1957,1.0,2,91130,0,91130,,100.5,106.0999985,262.7000122,272.2000122,9472358.0,10005492.0,0.0,2079127.75,7093984.0,23783.73047,2378373.0,175.77,1.93,10.625941490515755
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1968,1.0,4,64893,0,64893,70.0,95.5,95.69999695,184.6999969,185.3999939,6197825.0,6211749.5,0.0,768038.625,2620548.0,35772.76953,3577277.0,208.26,3.21,11.579966889359742
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1900,1.0,3,44558,0,44558,78.0,37.59999847,38.59999847,101.3000031,103.6999969,1677002.25,1722053.0,0.0,386177.4063,1317637.0,3593.650146,359365.0,28.27,0.63,0.45635844724611485
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1924,1.0,2,179161,0,179161,,52.20000076,56.29999924,156.3000031,167.6000061,9436408.0,10168523.0,0.0,2570956.75,8772104.0,6643.02002,664302.0,96.43,0.54,3.6946933471813983
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1965,1.0,2,58640,0,58640,,55.90000153,61.5,175.3999939,193.1999969,3928695.25,4327563.5,0.0,1151434.625,3928695.0,0.0,0.0,27.39,0.47,3.6946933471813983
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999,1.0,3,1172127,0,1172127,,50.09999847,49.0,125.0999985,121.4000015,58761304.0,57406988.0,0.0,11905739.0,40622381.0,181389.2031,18138920.0,1246.55,1.06,1.574664861456401
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2005,1.0,9,168449,14567,153882,64.0,88.19999695,89.19999695,183.0,182.6999969,12726789.0,12871628.0,0.0,1826563.0,6232233.0,64945.55078,6494555.0,388.37,2.31,1.3701133808763424
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1916,1.0,4,79600,0,79600,34.0,30.29999924,30.29999924,95.09999847,95.09999847,2411402.25,2411402.25,0.0,706741.5,2411402.0,0.0,0.0,16.81,0.21,3.782417716850543
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1980,14.0,2,334368,31874,302494,,159.8999939,161.8999939,451.2000122,453.2999878,53466684.0,54136068.0,0.0,13282936.0,45321378.0,81453.0,8145300.0,748.55,2.24,9.11637321793494
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2008,1.0,6,419848,335109,84739,,107.8000031,109.0,285.7000122,285.1000061,9134963.0,9238992.0,0.0,2050189.25,6995246.0,21397.16016,2139716.0,162.41,0.39,10.891212088468446
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2002,1.0,4,110785,0,110785,,95.30000305,98.09999847,291.3999939,299.0,10557910.0,10864032.0,0.0,2971733.5,10139555.0,4183.540039,418354.0,92.91,0.84,2.766716366989781
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1999,1.0,1,934292,0,934292,,117.9000015,120.5,272.8999939,278.2000122,65047284.0,66502836.0,0.0,11536962.0,39364114.0,256831.625,25683162.0,1638.46,1.75,0.860533030259317
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1990,6.0,5,597519,0,597519,34.0,238.3999939,244.8000031,454.3999939,459.2000122,143423024.0,147299056.0,0.0,17220084.0,58754927.0,846680.9375,84668094.0,4906.33,8.21,1.8141961545191834
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1991,1.0,3,75397,8161,67236,91.0,8.199999809,8.5,21.70000076,22.10000038,549181.375,571637.5,0.0,124086.0,423381.0,1258.0,125800.0,9.63,0.13,5.151055622692894
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000,9.0,8,1158691,0,1158691,29.0,217.1000061,219.6999969,502.8999939,502.7999878,293090784.0,296671744.0,122575032.0,49438336.0,168683602.0,18321.29102,1832129.0,10734.57,9.26,0.7477657801151478
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928,1.0,2,55653,0,55653,98.0,24.79999924,28.79999924,26.29999924,30.5,1377627.0,1597907.25,0.0,1798.900024,6138.0,13714.89063,1371489.0,72.88,1.31,6.909271496404259
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1931,1.0,16,106860,0,106860,49.0,111.6999969,118.0999985,186.8999939,190.6999969,11935719.0,12616417.0,0.0,1043886.875,3561742.0,83739.75781,8373976.0,469.57,4.39,6.442265109050766
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1972,1.0,5,50759,0,50759,62.0,62.0,65.40000153,170.3999939,174.1000061,3147042.0,3321734.0,0.0,749863.125,2558533.0,5885.089844,588509.0,49.09,0.97,12.999689214873225
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1952,1.0,2,56772,0,56772,46.0,43.0,48.70000076,81.0,87.80000305,2439484.75,2762805.5,0.0,285789.1875,975113.0,14643.7207,1464372.0,84.57,1.49,6.537829461074722
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1952,1.0,3,103000,0,103000,42.0,47.09999847,52.29999924,96.90000153,102.4000015,4854429.5,5391782.0,0.0,685356.0,2338435.0,25159.94531,2515995.0,149.93,1.46,6.611974995090408
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1914,1.0,7,128766,0,128766,,47.0,47.0,142.3999939,142.3999939,6057410.0,6057410.0,0.0,1680143.5,5732650.0,3247.596436,324760.0,57.21,0.44,0.6752528008843178
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1955,1.0,15,230880,0,230880,,306.3999939,303.7999878,962.0999756,954.0,62197176.0,61674856.0,0.0,18228948.0,62197171.0,0.0,0.0,433.6,1.88,0.237945024638986
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1973,1.0,1,76086,0,76086,,42.0,46.0,86.09999847,90.30000305,3267564.0,3576720.0,0.0,458196.3125,1563366.0,17041.97852,1704198.0,101.41,1.33,5.1108768938631846
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1927,1.0,5,190000,39000,151000,1.0,183.5,183.5,443.0,443.0,28731502.0,28731502.0,0.0,5493974.5,18745441.0,99860.58594,9986059.0,661.04,3.48,2.5909083513838214
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1961,1.0,4,122309,0,122309,8.0,208.1000061,213.6000061,326.6000061,330.2999878,25453690.0,26122018.0,0.0,1853028.5,6322533.0,191311.5469,19131155.0,1060.13,8.67,1.5289028504284399
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1995,4.0,3,215476,0,215476,,110.5999985,113.3000031,248.8999939,251.8000031,24017770.0,24606366.0,0.0,4041281.75,13788853.0,102289.1641,10228916.0,639.39,2.97,1.386945891954826
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2003,1.0,8,254273,38800,215473,29.0,96.19999695,96.90000153,204.8999939,205.0,26659244.0,26831896.0,0.0,4033863.5,13763542.0,128957.0,12895700.0,780.84,3.07,1.1592039177354556
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1980,1.0,2,69400,0,69400,,213.6999969,219.5,541.7000122,547.7000122,14833476.0,15230290.0,0.0,3087447.25,10534370.0,42991.03906,4299104.0,301.76,4.35,0.6882304760581105
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1900,1.0,1,62900,0,62900,,158.3000031,165.6999969,286.7000122,294.6000061,10394330.0,10883874.0,0.0,1110179.625,3787933.0,66063.96875,6606397.0,377.27,6.0,0.46105689074243256
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1914,1.0,4,56500,0,56500,98.0,34.5,37.5,84.5,88.09999847,1380293.625,1500938.5,492761.8125,260120.7031,887532.0,0.0,0.0,44.22,0.78,0.2958437980008188
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2008,1.0,4,203504,0,203504,72.0,18.60000038,19.39999962,58.40000153,60.90000153,3785282.5,3944732.0,0.0,1109402.75,3785282.0,0.0,0.0,26.39,0.13,1.3180575051366632
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1968,1.0,3,100734,26731,74003,20.0,97.19999695,98.19999695,305.1000061,308.3999939,9788717.0,9892566.0,0.0,2868908.5,9788716.0,0.0,0.0,68.24,0.68,1.9246805276032395
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1981,1.0,4,77662,18504,59158,57.0,80.59999847,83.19999695,228.8999939,230.5,5007401.0,5168686.5,0.0,1256184.75,4286102.0,7212.97998,721298.0,68.19,0.88,1.824301441927226
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1978,1.0,12,234000,21790,212210,39.0,89.40000153,90.09999847,276.6000061,277.3999939,18661606.0,18811322.0,0.0,5347641.0,18246151.0,4154.516113,415452.0,149.27,0.64,1.5531467330437547
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1989,1.0,25,369996,0,369996,74.0,64.5,64.5,202.5,202.5,24755086.0,24755086.0,0.0,7255300.0,24755084.0,0.0,0.0,172.58,0.47,0.8344661330621196
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1925,1.0,10,693450,0,693450,93.0,57.79999924,57.70000076,173.6999969,173.6000061,40062888.0,40037736.0,21230.80078,10989762.0,37497068.0,25445.83984,2544584.0,398.19,0.57,0.834013711282637
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1976,1.0,33,791396,0,791396,89.0,60.29999924,62.40000153,189.5,195.8999939,40847752.0,42227404.0,0.0,11969413.0,40839637.0,5382.505371,538251.0,313.3,0.4,0.907357484352722
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2000,1.0,23,747747,205076,542671,90.0,56.20000076,57.40000153,164.6000061,168.6000061,30985420.0,31693704.0,0.0,8172315.0,27883939.0,31014.76953,3101477.0,359.11,0.48,1.0056130324883759
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1926,1.0,10,63409,7757,55652,90.0,66.90000153,74.40000153,131.6999969,140.6000061,3444270.0,3826622.5,2086424.75,397961.5938,1357845.0,0.0,0.0,170.51,2.69,0.9775962036117958
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1930,1.0,17,204790,30000,174790,91.0,44.5,46.5,127.8000031,130.1000061,7739699.0,8081443.0,0.0,1974231.0,6736076.0,10036.21973,1003622.0,100.26,0.49,0.9837064823193604
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1916,1.0,5,73399,0,73399,61.0,61.09999847,64.90000153,191.6999969,203.6999969,3757006.0,3992167.75,0.0,1101115.25,3757005.0,0.0,0.0,26.19,0.36,0.9042320632775912
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1969,1.0,20,265851,32334,233517,90.0,64.59999847,69.5,146.6999969,151.8000031,14633233.0,15742790.0,6568832.0,2363540.25,8064399.0,0.0,0.0,563.25,2.12,1.0265969543643099
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2009,1.0,25,758043,228668,529375,95.0,46.40000153,46.40000153,142.3999939,142.3999939,27018020.0,27018020.0,0.0,7658746.5,26131643.0,8863.726563,886373.0,229.25,0.3,1.228363575296688
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1968,1.0,12,206000,0,206000,91.0,53.29999924,56.40000153,139.5,142.5,8580279.0,9075988.0,2312496.75,1836981.625,6267781.0,0.0,0.0,222.19,1.08,1.3876182458257516
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2009,1.0,36,824887,154972,669915,97.0,53.20000076,52.90000153,166.8999939,166.1999969,39523852.0,39360016.0,0.0,11583777.0,39523847.0,0.0,0.0,275.54,0.33,1.1833943809988938
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1990,1.0,16,480840,141600,339240,94.0,52.70000076,54.40000153,164.6000061,170.1000061,17867002.0,18468776.0,0.0,5197326.0,17733276.0,1337.241333,133724.0,130.73,0.27,1.1290005652185096
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1900,1.0,7,89550,0,89550,85.0,47.70000076,50.59999847,141.6000061,148.8000031,3903259.75,4135330.5,348386.8125,1041873.5,3554872.0,0.0,0.0,51.67,0.58,0.2624324749426779
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1900,1.0,6,89355,0,89355,66.0,46.79999924,46.90000153,145.3999939,145.5,4178233.5,4188308.75,0.0,1206506.75,4116601.0,616.3200073,61632.0,31.97,0.36,0.31399890430588384
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1922,1.0,15,388934,0,388934,89.0,47.79999924,48.79999924,144.0,145.3000031,18576900.0,18982748.0,1192343.75,5095121.0,17384553.0,0.0,0.0,213.23,0.55,0.16612132157566206
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1929,1.0,22,384302,0,384302,98.0,28.39999962,29.60000038,89.30000305,93.0,10062436.0,10471812.0,0.0,2949131.0,10062435.0,0.0,0.0,70.15,0.18,0.1502370429105262
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1983,1.0,47,1323055,0,1323055,94.0,42.59999847,42.59999847,133.5,133.5,44683660.0,44683660.0,0.0,13048606.0,44521844.0,1618.117065,161812.0,318.97,0.24,0.05063691673978152
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1986,1.0,41,589921,129432,460489,84.0,51.20000076,51.20000076,160.6999969,160.6999969,24603420.0,24603420.0,0.0,7210849.0,24603417.0,0.0,0.0,171.52,0.29,0.13509377424283028
