Neighborhood,GroupedPrimaryPropertyTypes,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFABuilding(s),ENERGYSTARScore,DistanceToDowntown,Log_TotalGHGEmissions
BALLARD,Bâtiments Industriels et de Stockage,1927.0,1.0,4.0,42500.0,100.0,7.404548898821959,0.9858167945227652
BALLARD,Bâtiments Commerciaux et Administratifs,1901.0,1.0,4.0,23032.0,,7.86116971209377,2.1770218700187
BALLARD,Bâtiments Autres,1900.0,1.0,3.0,40836.0,,7.762180388439343,5.719688631673257
BALLARD,Bâtiments Commerciaux et Administratifs,1968.0,1.0,2.0,23500.0,26.0,7.5396148996684484,3.5700959181239695
BALLARD,Bâtiments Commerciaux et Administratifs,1966.0,1.0,1.0,22282.0,93.0,7.454031635678049,2.871868286331605
BALLARD,Bâtiments Industriels et de Stockage,1902.0,1.0,2.0,24000.0,,7.365943267462103,2.91180703861623
NORTH,Bâtiments Autres,1996.0,1.0,2.0,29258.0,,11.598956166228664,5.737023808436003
NORTH,Bâtiments Commerciaux et Administratifs,1931.0,1.0,2.0,37500.0,58.0,12.927355077467897,3.8124236402053913
NORTHWEST,Bâtiments Éducatifs et Culturels,1930.0,1.0,3.0,23983.0,61.0,14.06220240751352,3.534562093729579
DELRIDGE,Bâtiments Industriels et de Stockage,1980.0,1.0,1.0,24100.0,22.0,5.380427466071635,3.4496700351129332
NORTHEAST,Bâtiments Éducatifs et Culturels,2004.0,3.0,2.0,31343.0,5.0,6.950287130085376,4.864915639746849
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1957.0,1.0,2.0,20294.0,,7.058392608953487,4.226103551734458
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1983.0,1.0,4.0,29722.0,64.0,6.9111734062558625,2.299580583973747
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1983.0,1.0,4.0,26048.0,78.0,6.856331738480746,2.5832425505088623
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1955.0,1.0,2.0,39497.0,9.0,5.987796352024784,3.3769046890931107
EAST,Bâtiments Autres,1932.0,1.0,1.0,33087.0,,3.167206575359928,4.811371016571989
NORTHWEST,Bâtiments Commerciaux et Administratifs,1982.0,1.0,2.0,27574.0,73.0,11.442752844500363,2.244955980157409
NORTHWEST,Bâtiments Commerciaux et Administratifs,1987.0,1.0,3.0,48798.0,91.0,11.497224871900727,2.9036169846461855
NORTH,Bâtiments Commerciaux et Administratifs,1988.0,1.0,3.0,28841.0,55.0,11.342533348837154,3.5386377907833935
NORTH,Bâtiments Industriels et de Stockage,1977.0,2.0,2.0,33344.0,,11.48491663791764,0.6205764877251098
NORTH,Bâtiments Autres,2005.0,2.0,1.0,30498.0,,11.194629816264703,4.396792086874355
DELRIDGE,Bâtiments Éducatifs et Culturels,1924.0,1.0,2.0,42975.0,92.0,9.979267100026371,3.7832801295354206
DELRIDGE,Bâtiments Autres,1963.0,1.0,1.0,23260.0,,7.938112116096239,3.977997994351679
DELRIDGE,Bâtiments Commerciaux et Administratifs,1988.0,1.0,2.0,30659.0,88.0,8.009989918592543,4.040416220196545
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1920.0,1.0,2.0,27144.0,,2.982530292490309,3.5139306516493947
NORTHWEST,Bâtiments Autres,1970.0,5.0,1.0,23166.0,,11.673079492355926,5.2235938203521
NORTHWEST,Bâtiments Commerciaux et Administratifs,1979.0,1.0,2.0,34759.0,81.0,11.181822883235045,2.516889695641051
NORTHWEST,Bâtiments de Soins de Santé,1966.0,8.0,1.0,415632.0,85.0,12.147908418306796,8.095327323095018
NORTHWEST,Bâtiments Éducatifs et Culturels,1965.0,1.0,2.0,44719.0,,12.501619244781272,3.992865393272247
GREATER DUWAMISH,Bâtiments de Vente et de Services,1965.0,1.0,1.0,21603.0,16.0,3.2914915799786812,4.874357275803628
EAST,Bâtiments Commerciaux et Administratifs,1964.0,1.0,3.0,591981.0,60.0,2.323292821640528,8.083094013369788
DELRIDGE,Bâtiments Industriels et de Stockage,1979.0,1.0,1.0,42900.0,53.0,8.165904540882298,1.3962446919730587
DELRIDGE,Bâtiments Autres,2005.0,5.0,1.0,57952.0,,9.57984838417789,4.576256175823449
DELRIDGE,Bâtiments Autres,1971.0,1.0,1.0,26232.0,,8.390806887675748,4.81794011687474
DOWNTOWN,Bâtiments Industriels et de Stockage,1956.0,1.0,2.0,25840.0,92.0,1.5754101311082434,1.1600209167967532
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1988.0,1.0,1.0,45145.0,,1.4360916238688546,3.7984062786411785
DOWNTOWN,Bâtiments Commerciaux et Administratifs,2001.0,1.0,5.0,48237.0,89.0,1.5863676885940308,3.0017143452315387
BALLARD,Bâtiments de Vente et de Services,1994.0,1.0,1.0,45522.0,22.0,9.965772055667244,5.792220611118078
NORTHWEST,Bâtiments de Vente et de Services,1979.0,1.0,2.0,20088.0,,13.136401294545156,1.1878434223960523
GREATER DUWAMISH,Bâtiments Autres,1989.0,5.0,2.0,138907.0,,4.0001076138907115,5.196007747723467
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1997.0,1.0,2.0,40657.0,57.0,4.022840593693235,3.202746442938317
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1900.0,1.0,1.0,20200.0,,3.805507807864278,1.1786549963416462
EAST,Bâtiments Commerciaux et Administratifs,1970.0,1.0,7.0,33548.0,94.0,0.6522836432166018,2.378619779270043
EAST,Bâtiments Autres,1951.0,1.0,1.0,47699.0,,0.7463511245124324,6.570028255444994
EAST,Bâtiments Commerciaux et Administratifs,1945.0,1.0,1.0,274568.0,52.0,0.8441499251756975,7.013078793955446
EAST,Bâtiments Commerciaux et Administratifs,1956.0,1.0,3.0,21282.0,69.0,0.8841063340999208,4.146778872070522
SOUTHEAST,Bâtiments Autres,1921.0,1.0,2.0,41022.0,,7.89084112421029,3.3109079103146946
DELRIDGE,Bâtiments Autres,1966.0,1.0,2.0,28109.0,,4.190638256484314,3.6735119769828146
NORTH,Bâtiments Commerciaux et Administratifs,1985.0,1.0,3.0,20590.0,100.0,14.21548518929091,1.3506671834767394
NORTH,Bâtiments Industriels et de Stockage,1977.0,1.0,1.0,21936.0,100.0,13.072335975817879,1.3056264580524357
NORTH,Bâtiments Autres,1969.0,1.0,1.0,30160.0,,13.12498818760108,3.8124236402053913
DELRIDGE,Bâtiments Autres,1997.0,1.0,1.0,40189.0,,4.824014867970897,3.654546775033431
DELRIDGE,Bâtiments Commerciaux et Administratifs,1988.0,1.0,2.0,66484.0,69.0,4.621740631988043,3.1018924693823817
EAST,Bâtiments Commerciaux et Administratifs,1959.0,1.0,3.0,25151.0,85.0,0.8944448959292135,4.143928062410929
EAST,Bâtiments d'Hébergement,1928.0,1.0,6.0,35770.0,56.0,0.7388981174663687,4.730392150741473
EAST,Bâtiments d'Hébergement,1928.0,1.0,9.0,48006.0,85.0,0.7351525334655575,4.6280074198908485
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1989.0,1.0,2.0,23472.0,,1.2276446784542776,3.859676525055937
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1973.0,1.0,2.0,21315.0,34.0,1.319141724109948,4.715458539882214
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1984.0,1.0,4.0,41298.0,69.0,2.8471210663746747,3.2311995745570328
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1979.0,1.0,3.0,34030.0,50.0,2.3993020871437256,3.1467351470905185
SOUTHWEST,Bâtiments de Vente et de Services,1902.0,1.0,2.0,20398.0,,3.8208854280466977,5.814578192803967
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1952.0,1.0,1.0,41308.0,7.0,3.4248045022693425,3.678071255397333
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1912.0,1.0,3.0,34976.0,,2.9804406562246344,2.8154087194227095
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1957.0,1.0,1.0,38255.0,12.0,6.442494151065673,3.5496173867804286
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1955.0,23.0,1.0,260241.0,,6.643874559442479,6.339565337826575
LAKE UNION,Bâtiments Commerciaux et Administratifs,1989.0,1.0,3.0,48924.0,71.0,5.37254635406778,4.098336583491638
LAKE UNION,Bâtiments Commerciaux et Administratifs,1959.0,1.0,4.0,32297.0,88.0,4.120644560384641,2.498973906999436
LAKE UNION,Bâtiments Commerciaux et Administratifs,1986.0,1.0,4.0,35526.0,,3.980925420809588,2.9215473753646144
LAKE UNION,Bâtiments Commerciaux et Administratifs,1969.0,1.0,3.0,17956.0,,3.9310220786966665,1.7316555451583497
LAKE UNION,Bâtiments Commerciaux et Administratifs,2000.0,1.0,3.0,35224.0,73.0,4.053430589066559,2.702032128776647
DELRIDGE,Bâtiments Éducatifs et Culturels,1957.0,1.0,2.0,24224.0,52.0,9.39797342772207,3.322514859627687
DELRIDGE,Bâtiments Éducatifs et Culturels,1963.0,1.0,1.0,23706.0,78.0,9.59877995467523,2.647592232065096
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1963.0,1.0,1.0,31900.0,,6.623787638931534,2.6878474937846906
SOUTHWEST,Bâtiments Autres,1917.0,1.0,1.0,49066.0,,10.102912499890165,5.192178770486369
SOUTHWEST,Bâtiments Éducatifs et Culturels,1952.0,1.0,3.0,30740.0,,10.167977880417864,4.131961425793407
SOUTHEAST,Bâtiments de Vente et de Services,1959.0,1.0,1.0,67450.0,97.0,10.362766824681577,4.040592106222854
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1948.0,1.0,1.0,46970.0,,6.517039104776524,1.9685099809725544
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1931.0,1.0,1.0,47554.0,,4.4525920808296835,2.8355635214011694
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1979.0,1.0,2.0,37616.0,100.0,4.179089074828277,4.120174738923119
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1940.0,1.0,2.0,20671.0,98.0,4.206423529452951,3.248822901236153
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1927.0,1.0,1.0,21600.0,57.0,2.7087192650808296,2.731766727719526
SOUTHWEST,Bâtiments Éducatifs et Culturels,1977.0,1.0,1.0,35844.0,14.0,11.039937240536066,1.951608170169951
LAKE UNION,Bâtiments Commerciaux et Administratifs,1916.0,1.0,3.0,31774.0,85.0,6.272385643193574,2.9892110565637253
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1953.0,1.0,1.0,26094.0,19.0,4.88530816556774,1.7833912195575383
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1983.0,1.0,2.0,23687.0,68.0,4.88530816556774,2.1471001901536506
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1983.0,1.0,2.0,24221.0,20.0,4.88530816556774,2.3988039507345884
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,2.0,32027.0,54.0,0.5519921031168024,4.862985658833579
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1906.0,1.0,3.0,32160.0,,0.30426231630016876,3.0233474405869645
GREATER DUWAMISH,Bâtiments Autres,1992.0,1.0,3.0,40264.0,,1.2259655570642223,4.705829669087269
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1914.0,1.0,3.0,34425.0,84.0,2.1098859209253824,3.9331972406595526
SOUTHWEST,Bâtiments Commerciaux et Administratifs,1984.0,1.0,3.0,28304.0,5.0,5.337674534505349,2.6858045921548905
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1990.0,1.0,1.0,29619.0,50.0,8.487285671747406,3.7716108517114013
CENTRAL,Bâtiments Éducatifs et Culturels,1922.0,1.0,2.0,21592.0,47.0,2.2613683474966426,4.0116873285410914
NORTH,Bâtiments Éducatifs et Culturels,1931.0,1.0,2.0,23923.0,69.0,9.57231961481861,3.0209125720842893
CENTRAL,Bâtiments Commerciaux et Administratifs,1907.0,1.0,3.0,25200.0,47.0,1.5566509765016914,3.6396892099231644
CENTRAL,Bâtiments Commerciaux et Administratifs,1963.0,1.0,2.0,28296.0,80.0,1.9064578408428228,2.3282528397426234
CENTRAL,Bâtiments Commerciaux et Administratifs,1999.0,1.0,3.0,31357.0,55.0,2.5469961471749776,3.1561489949598958
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1968.0,1.0,1.0,160000.0,94.0,5.069021318794718,2.2049722641270453
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1960.0,1.0,1.0,53550.0,11.0,5.451944735552729,5.168322569931849
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1924.0,1.0,1.0,38412.0,62.0,5.328222570273567,4.220242729097475
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1930.0,1.0,1.0,25881.0,,5.387541295446358,1.5686159179138452
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1953.0,1.0,1.0,24291.0,98.0,5.600504358326523,3.0257763949023677
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1966.0,1.0,1.0,36544.0,5.0,5.633394481590125,2.2874714551839976
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1949.0,1.0,1.0,20796.0,,2.536751119077105,3.9531649487593215
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1947.0,1.0,1.0,21349.0,70.0,2.707601279840969,2.8925915146344776
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1936.0,1.0,1.0,38630.0,33.0,2.869500498719035,1.3635373739972745
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1950.0,1.0,1.0,20724.0,,2.908529658299245,4.4343818650078095
GREATER DUWAMISH,Bâtiments Autres,1960.0,1.0,1.0,24109.0,,2.9833038899201494,3.529297384289471
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1955.0,1.0,1.0,25375.0,,2.7871173291088382,3.379973745210529
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1985.0,1.0,1.0,22803.0,78.0,2.558784000373662,3.1135153092103742
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1951.0,1.0,1.0,41550.0,94.0,2.6503254068443898,1.7011051009599243
GREATER DUWAMISH,Bâtiments Autres,1994.0,1.0,2.0,54170.0,,9.178849080090787,5.1893392039782915
SOUTHEAST,Bâtiments Éducatifs et Culturels,1912.0,1.0,2.0,42252.0,49.0,7.247308755830855,4.638121286127777
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1955.0,1.0,1.0,23100.0,,7.560354556023893,2.6993457604720636
SOUTHEAST,Bâtiments Éducatifs et Culturels,1981.0,1.0,3.0,22895.0,96.0,7.982484036958496,2.6333266549062735
NORTHEAST,Bâtiments Industriels et de Stockage,2006.0,1.0,6.0,41047.0,,10.035371278542577,2.5817308344235403
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1937.0,1.0,1.0,52325.0,67.0,1.4724493953054367,2.946016681308058
GREATER DUWAMISH,Bâtiments Autres,1920.0,1.0,4.0,20600.0,,1.4649507449371242,2.3711778844596574
GREATER DUWAMISH,Bâtiments Autres,1991.0,10.0,1.0,230971.0,,1.7471461764257012,6.0064763047284195
GREATER DUWAMISH,Bâtiments de Vente et de Services,1944.0,1.0,1.0,25880.0,100.0,2.131701019057164,0.7608058290337599
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1960.0,1.0,1.0,45842.0,99.0,2.4879521044626647,2.60638654732571
GREATER DUWAMISH,Bâtiments Autres,1972.0,1.0,1.0,31365.0,,2.957036692088017,1.8066480817218056
GREATER DUWAMISH,Bâtiments Autres,1910.0,1.0,1.0,32100.0,,2.8903543209993776,3.2872818575322613
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1966.0,1.0,1.0,20520.0,20.0,2.9609026357480004,3.7340917969354845
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1945.0,1.0,1.0,22972.0,12.0,3.0265983800320653,1.4929040961781488
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1953.0,1.0,1.0,24990.0,80.0,2.926550165879116,2.272125885509337
GREATER DUWAMISH,Bâtiments de Vente et de Services,1951.0,1.0,2.0,24000.0,,3.2107043908564226,3.7362400254737738
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1963.0,1.0,1.0,100386.0,,4.092481991299468,4.573989068504517
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1966.0,1.0,1.0,24354.0,10.0,4.197140054824831,2.906354462402774
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1959.0,1.0,1.0,33600.0,58.0,4.139728081847639,2.7942278973432626
GREATER DUWAMISH,Bâtiments Autres,1974.0,1.0,1.0,20819.0,,4.313721083484505,3.9564225927248304
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1967.0,1.0,1.0,23296.0,,4.297655280494713,3.713815939403968
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1957.0,1.0,1.0,25520.0,100.0,4.345126255887424,4.0943445622221
GREATER DUWAMISH,Bâtiments Autres,1952.0,1.0,1.0,25460.0,,2.117380931064546,1.9198594718553708
NORTH,Bâtiments Commerciaux et Administratifs,1974.0,1.0,2.0,24291.0,87.0,10.813641121106308,2.004179057179289
NORTH,Bâtiments de Vente et de Services,1958.0,1.0,2.0,20738.0,44.0,10.853320643520485,1.541159071680806
NORTH,Bâtiments Commerciaux et Administratifs,1986.0,1.0,2.0,21329.0,1.0,11.07968660504793,2.970414465569701
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1978.0,1.0,1.0,21755.0,,3.6615595519769744,2.9183111265854063
GREATER DUWAMISH,Bâtiments Autres,1960.0,1.0,1.0,27933.0,,3.7192029135836076,3.778034365424829
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1983.0,1.0,1.0,23143.0,75.0,3.9395904659912633,3.6856241613932634
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1962.0,1.0,1.0,28800.0,73.0,3.8393292337951634,4.112839144858265
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1952.0,1.0,1.0,39600.0,85.0,3.589750907890918,1.3402504226184837
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1952.0,1.0,1.0,39600.0,91.0,3.6946933471813983,2.327277705584417
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1937.0,1.0,1.0,41248.0,37.0,3.0867606728903083,2.8622008809294686
GREATER DUWAMISH,Bâtiments Autres,2009.0,1.0,1.0,36400.0,,3.2684951231203065,3.85354607566917
SOUTHWEST,Bâtiments Autres,1920.0,1.0,1.0,31332.0,,6.092013094269832,3.2546289945740186
SOUTHWEST,Bâtiments Éducatifs et Culturels,1948.0,1.0,2.0,35864.0,75.0,5.467270040295529,3.7986303180730556
GREATER DUWAMISH,Bâtiments Éducatifs et Culturels,1954.0,1.0,1.0,20484.0,69.0,5.759099809293739,3.6732580732109796
NORTHEAST,Bâtiments Commerciaux et Administratifs,1984.0,1.0,4.0,27642.0,4.0,7.2617147550133625,2.6311691567662523
NORTHEAST,Bâtiments Commerciaux et Administratifs,1987.0,2.0,4.0,22356.0,,7.2341873664252985,3.029650491757452
CENTRAL,Bâtiments Autres,1973.0,1.0,4.0,45082.0,,1.6537878683368774,4.548599834499697
NORTHWEST,Bâtiments Éducatifs et Culturels,1951.0,1.0,2.0,41600.0,58.0,8.872040519262818,3.4654233539614268
LAKE UNION,Bâtiments Commerciaux et Administratifs,1960.0,1.0,2.0,34110.0,31.0,3.466258548264395,2.9375733593804587
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1970.0,1.0,1.0,23750.0,,3.036730765089863,1.536867219599265
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1970.0,1.0,1.0,43390.0,87.0,3.0155503954025553,1.551808799597464
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1959.0,1.0,1.0,35400.0,84.0,2.562119890267999,2.331172549845958
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1966.0,1.0,1.0,28144.0,19.0,2.2388674970013236,2.2213750375685026
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1916.0,1.0,3.0,71283.0,41.0,2.3485981450452447,3.7880458256084353
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1989.0,1.0,1.0,23792.0,,2.0874458175116937,3.038791763014438
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1979.0,1.0,2.0,47368.0,99.0,1.8293341252042286,2.1126345090356
CENTRAL,Bâtiments Commerciaux et Administratifs,1984.0,1.0,5.0,49825.0,84.0,1.5018895898069817,3.7602694502006093
SOUTHEAST,Bâtiments Éducatifs et Culturels,1989.0,1.0,3.0,51672.0,97.0,5.7589137914427075,3.0587070727153796
SOUTHEAST,Bâtiments Commerciaux et Administratifs,1990.0,1.0,2.0,27270.0,36.0,5.842146768855612,2.7536607123542622
NORTH,Bâtiments Autres,2009.0,1.0,3.0,35115.0,,12.399244175516413,3.494687724749494
NORTHWEST,Bâtiments Industriels et de Stockage,1969.0,1.0,1.0,25658.0,,10.713614384169187,2.9892110565637253
EAST,Bâtiments Commerciaux et Administratifs,1907.0,1.0,2.0,36000.0,95.0,1.398701216082009,2.9465420293632194
EAST,Bâtiments Industriels et de Stockage,1915.0,1.0,2.0,43200.0,38.0,1.6028777462231285,3.9156165409382764
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1913.0,1.0,4.0,40970.0,71.0,1.175893312928738,3.8680711178989635
GREATER DUWAMISH,Bâtiments de Vente et de Services,1975.0,1.0,1.0,43794.0,88.0,1.9161150491060166,3.1986731175506815
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1968.0,1.0,1.0,48280.0,18.0,3.380843298737648,4.3766371373894435
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1954.0,1.0,1.0,36040.0,,3.6130519002712544,2.167910189667444
NORTHEAST,Bâtiments de Vente et de Services,1965.0,1.0,1.0,32822.0,42.0,9.260493895418461,5.397845909262937
NORTHEAST,Bâtiments Éducatifs et Culturels,1950.0,1.0,2.0,20385.0,65.0,9.020458049757023,3.5564902660681907
NORTHEAST,Bâtiments Éducatifs et Culturels,1946.0,1.0,1.0,24295.0,53.0,9.330202811410933,0.9202827531436925
NORTHEAST,Bâtiments Commerciaux et Administratifs,1967.0,1.0,2.0,20317.0,83.0,8.043238256288271,1.673351238177753
NORTHEAST,Bâtiments de Vente et de Services,1973.0,1.0,1.0,24377.0,6.0,7.958901541251269,5.56574570997255
NORTHWEST,Bâtiments Autres,1986.0,1.0,1.0,33392.0,,10.79934803398098,3.0170044088295307
NORTHWEST,Bâtiments de Vente et de Services,1986.0,1.0,1.0,45155.0,6.0,10.838757390153878,5.072858637276387
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1966.0,1.0,1.0,32000.0,3.0,8.162303570626788,3.7558369222388173
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1970.0,1.0,1.0,44000.0,15.0,8.162303570626788,5.173490833601192
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1973.0,1.0,1.0,36000.0,44.0,8.162303570626788,4.83150862819882
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1979.0,1.0,1.0,31360.0,,8.844299024541245,3.788272197991971
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1979.0,1.0,1.0,33320.0,,8.844299024541245,4.185859671057874
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1979.0,1.0,1.0,48020.0,71.0,8.844299024541245,4.096675177560383
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1979.0,1.0,1.0,27420.0,55.0,8.844299024541245,3.6901286735143684
NORTHEAST,Bâtiments Éducatifs et Culturels,1949.0,1.0,2.0,43645.0,71.0,10.429843679278283,4.456089962973938
NORTHEAST,Bâtiments de Vente et de Services,1952.0,1.0,1.0,26853.0,68.0,10.064589851852912,3.111735949310297
GREATER DUWAMISH,Bâtiments Autres,1909.0,1.0,4.0,44775.0,,1.2833791185075785,3.4301087251565754
GREATER DUWAMISH,Bâtiments Autres,1916.0,2.0,1.0,27760.0,,3.3291239019050822,4.734618253174978
GREATER DUWAMISH,Bâtiments Autres,1937.0,1.0,1.0,20975.0,,3.382557077278482,2.0095554142156695
GREATER DUWAMISH,Bâtiments Autres,1918.0,1.0,1.0,26075.0,,3.204669993754167,2.9231615807191558
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1992.0,1.0,1.0,29394.0,60.0,2.9140256015373702,3.305787196857497
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1926.0,1.0,2.0,20400.0,69.0,2.846583555952279,2.5779415157551897
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1926.0,1.0,1.0,20460.0,16.0,2.899970416863982,1.9878743481543455
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1925.0,1.0,2.0,25821.0,,2.594209119849408,0.9001613499442714
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1955.0,1.0,2.0,21870.0,45.0,2.5407658167644867,2.138889000323256
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1988.0,3.0,1.0,51664.0,,2.7055329063318667,4.216119619148022
DELRIDGE,Bâtiments Commerciaux et Administratifs,1970.0,1.0,1.0,43615.0,89.0,8.2483646200779,4.67609452432479
DELRIDGE,Bâtiments Commerciaux et Administratifs,1970.0,1.0,3.0,36879.0,26.0,8.2483646200779,2.194999882314108
DELRIDGE,Bâtiments Autres,2002.0,1.0,2.0,28531.0,,7.98958063171785,4.540098189244376
DELRIDGE,Bâtiments Industriels et de Stockage,1982.0,1.0,2.0,36600.0,80.0,7.696665988720071,1.1474024528375417
LAKE UNION,Bâtiments Éducatifs et Culturels,1940.0,1.0,2.0,26050.0,,5.297957621458895,4.13804241748782
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1941.0,1.0,1.0,48890.0,49.0,5.318432529721877,4.136765278106052
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,2000.0,1.0,3.0,43473.0,3.0,5.384942044568221,3.459151774922711
DELRIDGE,Bâtiments de Vente et de Services,1990.0,1.0,1.0,40265.0,19.0,9.493364993203002,3.5967641652061304
DELRIDGE,Bâtiments de Vente et de Services,2005.0,1.0,1.0,26208.0,79.0,9.493364993203002,3.653511310276145
DELRIDGE,Bâtiments Autres,1975.0,1.0,2.0,27227.0,,8.970217075529142,5.662578462732144
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1910.0,1.0,5.0,32250.0,92.0,0.9390457907772491,2.5209170873110334
NORTHWEST,Bâtiments de Vente et de Services,1953.0,1.0,1.0,51000.0,95.0,9.682288906947207,2.719319793360441
GREATER DUWAMISH,Bâtiments Autres,1935.0,1.0,2.0,20747.0,,1.905985875806087,2.915064370486536
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1928.0,1.0,2.0,40800.0,,1.7770107069223053,3.3614165116503107
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1920.0,1.0,2.0,20150.0,80.0,1.104441138495793,1.6134299337036377
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1909.0,1.0,7.0,36000.0,40.0,0.9587275177681511,2.543961412569315
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1938.0,1.0,2.0,41276.0,,1.5819969455293459,4.5810823904590015
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1937.0,1.0,2.0,24430.0,,1.6756984274027793,3.2035591207563074
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1927.0,1.0,1.0,22580.0,90.0,2.019943766556305,2.365559892155434
CENTRAL,Bâtiments Industriels et de Stockage,1926.0,1.0,1.0,20000.0,18.0,1.3374809946010635,3.541538866215227
