Neighborhood,GroupedPrimaryPropertyTypes,YearBuilt,NumberofBuildings,NumberofFloors,ENERGYSTARScore,DistanceToDowntown,proportion_surface_parking,proportion_surface_building,Log_SiteEnergyUseWN(kBtu)
GREATER DUWAMISH,Bâtiments Autres,1960.0,1.0,1.0,,3.7192029135836076,0.0,1.0,15.628669581336197
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1983.0,1.0,1.0,75.0,3.9395904659912633,0.0,1.0,14.099239953872504
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1962.0,1.0,1.0,73.0,3.8393292337951634,0.0,1.0,14.706978743807074
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1952.0,1.0,1.0,85.0,3.589750907890918,0.0,1.0,12.911769267169657
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1952.0,1.0,1.0,91.0,3.6946933471813983,0.0,1.0,13.165626509921225
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1937.0,1.0,1.0,37.0,3.0867606728903083,0.0,1.0,13.981754073820673
GREATER DUWAMISH,Bâtiments Autres,2009.0,1.0,1.0,,3.2684951231203065,0.0,1.0,14.309013710303295
SOUTHWEST,Bâtiments Autres,1920.0,1.0,1.0,,6.092013094269832,0.0,1.0,15.089008282214287
SOUTHWEST,Bâtiments Éducatifs et Culturels,1948.0,1.0,2.0,75.0,5.467270040295529,0.0,1.0,14.154984890924304
GREATER DUWAMISH,Bâtiments Éducatifs et Culturels,1954.0,1.0,1.0,69.0,5.759099809293739,0.0,1.0,13.77599467625304
NORTHEAST,Bâtiments Commerciaux et Administratifs,1984.0,1.0,4.0,4.0,7.2617147550133625,0.38931601272534466,0.6106839872746553,14.430335185951895
NORTHEAST,Bâtiments Commerciaux et Administratifs,1987.0,2.0,4.0,,7.2341873664252985,0.39467128777212174,0.6053287122278782,14.853699491018881
CENTRAL,Bâtiments Autres,1973.0,1.0,4.0,,1.6537878683368774,0.0,1.0,15.30312450617651
NORTHWEST,Bâtiments Éducatifs et Culturels,1951.0,1.0,2.0,58.0,8.872040519262818,0.0,1.0,14.134735082854041
LAKE UNION,Bâtiments Commerciaux et Administratifs,1960.0,1.0,2.0,31.0,3.466258548264395,0.0,1.0,14.768221546910935
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1970.0,1.0,1.0,,3.036730765089863,0.0,1.0,13.167285475002474
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1970.0,1.0,1.0,87.0,3.0155503954025553,0.0,1.0,13.187671250951922
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1959.0,1.0,1.0,84.0,2.562119890267999,0.0,1.0,12.94796162599478
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1966.0,1.0,1.0,19.0,2.2388674970013236,0.0,1.0,13.67639574990253
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1916.0,1.0,3.0,41.0,2.3485981450452447,0.0,1.0,14.791842023578335
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1989.0,1.0,1.0,,2.0874458175116937,0.0,1.0,14.84880161926019
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1979.0,1.0,2.0,99.0,1.8293341252042286,0.0,1.0,13.848909670938768
CENTRAL,Bâtiments Commerciaux et Administratifs,1984.0,1.0,5.0,84.0,1.5018895898069817,0.31382810240590525,0.6861718975940947,14.829628481128164
SOUTHEAST,Bâtiments Éducatifs et Culturels,1989.0,1.0,3.0,97.0,5.7589137914427075,0.0,1.0,14.236216925738471
SOUTHEAST,Bâtiments Commerciaux et Administratifs,1990.0,1.0,2.0,36.0,5.842146768855612,0.2889549436795995,0.7110450563204005,14.5616593791071
NORTH,Bâtiments Autres,2009.0,1.0,3.0,,12.399244175516413,0.0,1.0,14.534971597160318
NORTHWEST,Bâtiments Industriels et de Stockage,1969.0,1.0,1.0,,10.713614384169187,0.0,1.0,13.877509411562112
EAST,Bâtiments Commerciaux et Administratifs,1907.0,1.0,2.0,95.0,1.398701216082009,0.0,1.0,13.89789448438359
EAST,Bâtiments Industriels et de Stockage,1915.0,1.0,2.0,38.0,1.6028777462231285,0.0,1.0,14.538715748665036
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1913.0,1.0,4.0,71.0,1.175893312928738,0.23904160475482913,0.7609583952451708,14.925627249817405
GREATER DUWAMISH,Bâtiments de Vente et de Services,1975.0,1.0,1.0,88.0,1.9161150491060166,0.0,1.0,14.061477463698742
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1968.0,1.0,1.0,18.0,3.380843298737648,0.0,1.0,14.954590778479847
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1954.0,1.0,1.0,,3.6130519002712544,0.0,1.0,12.875421376117176
NORTHEAST,Bâtiments de Vente et de Services,1965.0,1.0,1.0,42.0,9.260493895418461,0.0,1.0,16.02755368513192
NORTHEAST,Bâtiments Éducatifs et Culturels,1950.0,1.0,2.0,65.0,9.020458049757023,0.0,1.0,13.719966563327391
NORTHEAST,Bâtiments Éducatifs et Culturels,1946.0,1.0,1.0,53.0,9.330202811410933,0.0,1.0,12.333036945867082
NORTHEAST,Bâtiments Commerciaux et Administratifs,1967.0,1.0,2.0,83.0,8.043238256288271,0.0,1.0,13.359443758361397
NORTHEAST,Bâtiments de Vente et de Services,1973.0,1.0,1.0,6.0,7.958901541251269,0.0,1.0,16.131400152267357
NORTHWEST,Bâtiments Autres,1986.0,1.0,1.0,,10.79934803398098,0.0,1.0,14.840350625800186
NORTHWEST,Bâtiments de Vente et de Services,1986.0,1.0,1.0,6.0,10.838757390153878,0.0,1.0,15.722488815010607
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1966.0,1.0,1.0,3.0,8.162303570626788,0.0,1.0,14.665685739176558
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1970.0,1.0,1.0,15.0,8.162303570626788,0.0,1.0,15.414419535185983
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1973.0,1.0,1.0,44.0,8.162303570626788,0.0,1.0,14.995191258860336
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1979.0,1.0,1.0,,8.844299024541245,0.0,1.0,14.238380813866874
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1979.0,1.0,1.0,,8.844299024541245,0.0,1.0,14.731659579798036
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1979.0,1.0,1.0,71.0,8.844299024541245,0.0,1.0,14.758571255431297
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1979.0,1.0,1.0,55.0,8.844299024541245,0.0,1.0,14.10860107214214
NORTHEAST,Bâtiments Éducatifs et Culturels,1949.0,1.0,2.0,71.0,10.429843679278283,0.0,1.0,14.662441994083448
NORTHEAST,Bâtiments de Vente et de Services,1952.0,1.0,1.0,68.0,10.064589851852912,0.0,1.0,14.18947519501144
GREATER DUWAMISH,Bâtiments Autres,1909.0,1.0,4.0,,1.2833791185075785,0.0,1.0,13.906583021318472
GREATER DUWAMISH,Bâtiments Autres,1916.0,2.0,1.0,,3.3291239019050822,0.0,1.0,14.998014752014722
GREATER DUWAMISH,Bâtiments Autres,1937.0,1.0,1.0,,3.382557077278482,0.0,1.0,12.758343489570898
GREATER DUWAMISH,Bâtiments Autres,1918.0,1.0,1.0,,3.204669993754167,0.0,1.0,14.314075070579598
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1992.0,1.0,1.0,60.0,2.9140256015373702,0.0,1.0,14.28416718666197
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1926.0,1.0,2.0,69.0,2.846583555952279,0.0,1.0,13.125240609200226
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1926.0,1.0,1.0,16.0,2.899970416863982,0.0,1.0,13.714078842232716
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1925.0,1.0,2.0,,2.594209119849408,0.0,1.0,12.27816959045919
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1955.0,1.0,2.0,45.0,2.5407658167644867,0.0,1.0,13.880544737492928
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1988.0,3.0,1.0,,2.7055329063318667,0.0,1.0,15.135629926323698
DELRIDGE,Bâtiments Commerciaux et Administratifs,1970.0,1.0,1.0,89.0,8.2483646200779,0.0,1.0,15.03610866782965
DELRIDGE,Bâtiments Commerciaux et Administratifs,1970.0,1.0,3.0,26.0,8.2483646200779,0.0,1.0,13.994735972485904
DELRIDGE,Bâtiments Autres,2002.0,1.0,2.0,,7.98958063171785,0.0,1.0,15.099501392736189
DELRIDGE,Bâtiments Industriels et de Stockage,1982.0,1.0,2.0,80.0,7.696665988720071,0.0,1.0,12.677973205090426
LAKE UNION,Bâtiments Éducatifs et Culturels,1940.0,1.0,2.0,,5.297957621458895,0.3691424696679825,0.6308575303320175,14.921915405624816
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1941.0,1.0,1.0,49.0,5.318432529721877,0.0,1.0,14.655095176205524
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,2000.0,1.0,3.0,3.0,5.384942044568221,0.0,1.0,15.300951027751685
DELRIDGE,Bâtiments de Vente et de Services,1990.0,1.0,1.0,19.0,9.493364993203002,0.0,1.0,15.141606565777398
DELRIDGE,Bâtiments de Vente et de Services,2005.0,1.0,1.0,79.0,9.493364993203002,0.0,1.0,14.381421418857043
DELRIDGE,Bâtiments Autres,1975.0,1.0,2.0,,8.970217075529142,0.0,1.0,15.962188930193289
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1910.0,1.0,5.0,92.0,0.9390457907772491,0.0,1.0,13.671920604344198
NORTHWEST,Bâtiments de Vente et de Services,1953.0,1.0,1.0,95.0,9.682288906947207,0.0,1.0,14.10132228866688
GREATER DUWAMISH,Bâtiments Autres,1935.0,1.0,2.0,,1.905985875806087,0.0,1.0,13.865398571657275
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1928.0,1.0,2.0,,1.7770107069223053,0.0,1.0,13.742808270449734
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1920.0,1.0,2.0,80.0,1.104441138495793,0.0,1.0,13.291595789711238
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1909.0,1.0,7.0,40.0,0.9587275177681511,0.0,1.0,14.335765114302733
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1938.0,1.0,2.0,,1.5819969455293459,0.0,1.0,14.87356262340259
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1937.0,1.0,2.0,,1.6756984274027793,0.0,1.0,14.075878311498748
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1927.0,1.0,1.0,90.0,2.019943766556305,0.0,1.0,13.751453654163786
CENTRAL,Bâtiments Industriels et de Stockage,1926.0,1.0,1.0,18.0,1.3374809946010635,0.0,1.0,13.685260490185872
CENTRAL,Bâtiments Industriels et de Stockage,1954.0,1.0,1.0,,1.4108306535378838,0.0,1.0,14.647656890048394
CENTRAL,Bâtiments Industriels et de Stockage,1962.0,1.0,1.0,,1.5360015035384194,0.0,1.0,11.700329915279656
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1932.0,1.0,1.0,,5.454509518106941,0.0,1.0,11.603431367237828
GREATER DUWAMISH,Bâtiments Autres,2009.0,1.0,3.0,,5.2652370746147925,0.6666666666666666,0.3333333333333333,15.028550258475406
GREATER DUWAMISH,Bâtiments de Vente et de Services,1964.0,1.0,1.0,69.0,5.264442402634317,0.0,1.0,14.502657711810482
BALLARD,Bâtiments de Vente et de Services,1993.0,1.0,1.0,11.0,10.2613142457075,0.0,1.0,14.980881557573584
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1910.0,1.0,3.0,96.0,2.268836365051399,0.0,1.0,14.181157767973051
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1900.0,1.0,2.0,34.0,2.428839140132922,0.0,1.0,13.41658160507855
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1937.0,1.0,2.0,,3.2373743227576766,0.0,1.0,14.306250890988537
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1923.0,1.0,1.0,96.0,3.305787903849302,0.0,1.0,13.642595644648328
SOUTHEAST,Bâtiments de Vente et de Services,1966.0,1.0,1.0,88.0,7.408808239760644,0.0,1.0,16.37038743480497
DELRIDGE,Bâtiments Éducatifs et Culturels,1962.0,1.0,3.0,95.0,8.005345959102717,0.0,1.0,14.206477152063712
MAGNOLIA / QUEEN ANNE,Bâtiments Éducatifs et Culturels,1965.0,1.0,1.0,35.0,6.1768438554994125,0.0,1.0,13.967692336491124
NORTHWEST,Bâtiments Industriels et de Stockage,1990.0,1.0,2.0,,11.005549612909425,0.4367225978796227,0.5632774021203774,14.147275661970484
CENTRAL,Bâtiments Commerciaux et Administratifs,1971.0,1.0,2.0,93.0,2.4500900064109463,0.0,1.0,14.291079997436736
CENTRAL,Bâtiments de Vente et de Services,1998.0,1.0,2.0,15.0,2.4603400073818142,0.0,1.0,14.318075606934869
CENTRAL,Bâtiments de Vente et de Services,1980.0,1.0,1.0,27.0,2.482158913490502,0.0,1.0,15.639175426770292
CENTRAL,Bâtiments de Vente et de Services,1980.0,1.0,2.0,25.0,2.482158913490502,0.0,1.0,14.486081809178453
BALLARD,Bâtiments Éducatifs et Culturels,1931.0,1.0,3.0,83.0,8.674459896354863,0.0,1.0,15.68718641919607
BALLARD,Bâtiments Éducatifs et Culturels,1928.0,1.0,2.0,66.0,8.73048660349398,0.0,1.0,13.840030656162698
BALLARD,Bâtiments Éducatifs et Culturels,1929.0,1.0,3.0,88.0,8.827605945764644,0.0,1.0,14.110006767610383
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1941.0,1.0,1.0,10.0,3.567889998387551,0.0,1.0,14.120046981991928
GREATER DUWAMISH,Bâtiments de Vente et de Services,1954.0,1.0,2.0,40.0,3.844861679885385,0.0,1.0,14.179489041012006
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1952.0,1.0,1.0,100.0,3.6585149978049154,0.0,1.0,11.919515253055366
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1964.0,1.0,1.0,1.0,3.5272025630468455,0.0,1.0,14.142254466766394
GREATER DUWAMISH,Bâtiments Autres,1962.0,1.0,3.0,,7.171862339461227,0.0,1.0,15.353137918690582
DOWNTOWN,Bâtiments Autres,1991.0,1.0,2.0,,1.4378910656934158,0.4458436711631883,0.5541563288368118,15.922597057089376
DOWNTOWN,Bâtiments Industriels et de Stockage,1930.0,1.0,1.0,65.0,1.3417638807936738,0.0,1.0,13.095785095972435
NORTHEAST,Bâtiments Industriels et de Stockage,1947.0,1.0,3.0,,8.343763881651741,0.0,1.0,13.354131430553664
NORTHEAST,Bâtiments Industriels et de Stockage,1996.0,1.0,4.0,,8.325991384106318,0.0,1.0,13.778814609907576
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1928.0,1.0,2.0,,2.95132044144756,0.0,1.0,14.012813497989692
EAST,Bâtiments Éducatifs et Culturels,1923.0,1.0,4.0,75.0,0.7280143706807143,0.0,1.0,14.696189552490583
NORTHWEST,Bâtiments Éducatifs et Culturels,1951.0,1.0,2.0,96.0,11.673800880365485,0.0,1.0,13.438949911850168
NORTH,Bâtiments Autres,1960.0,1.0,1.0,,12.687420839509809,0.0,1.0,14.725582996262686
SOUTHEAST,Bâtiments Commerciaux et Administratifs,1967.0,1.0,2.0,55.0,6.136243452372183,0.0,1.0,13.697215078531004
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1960.0,1.0,1.0,32.0,5.044993200885584,0.0,1.0,14.99309790765093
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1962.0,1.0,1.0,,4.50873819329837,0.0,1.0,14.503539098107595
MAGNOLIA / QUEEN ANNE,Bâtiments Éducatifs et Culturels,1959.0,1.0,2.0,,5.449809332892615,0.0,1.0,16.6841443603575
MAGNOLIA / QUEEN ANNE,Bâtiments Éducatifs et Culturels,1945.0,14.0,2.0,,5.449809332892615,0.0,1.0,18.3879040593764
NORTH,Bâtiments Commerciaux et Administratifs,1980.0,1.0,4.0,78.0,11.785072264390319,0.0,1.0,13.888229977238785
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1967.0,1.0,1.0,,4.825521310417662,0.0,1.0,14.694366365215227
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1962.0,1.0,1.0,12.0,4.664535477370857,0.0,1.0,15.02296320062363
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1956.0,1.0,1.0,57.0,4.616518837681423,0.0,1.0,12.08849219691415
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1956.0,1.0,1.0,75.0,4.5462802419339505,0.0,1.0,13.966970119980042
EAST,Bâtiments Éducatifs et Culturels,1906.0,1.0,1.0,91.0,2.2673040610521222,0.0,1.0,13.624684364048196
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1956.0,1.0,2.0,,2.202059676163953,0.0,1.0,14.051931868394059
CENTRAL,Bâtiments Éducatifs et Culturels,2009.0,4.0,2.0,92.0,3.8594512384191777,0.0,1.0,14.078464264061525
LAKE UNION,Bâtiments de Vente et de Services,1978.0,1.0,2.0,,2.672880914010397,0.0,1.0,15.128444936347366
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1921.0,1.0,2.0,,2.4216468880100392,0.0,1.0,15.12685882657491
LAKE UNION,Bâtiments de Vente et de Services,1962.0,1.0,2.0,,3.6251100189923777,0.0,1.0,15.762523955360129
LAKE UNION,Bâtiments Commerciaux et Administratifs,1949.0,1.0,3.0,77.0,3.4922637541685324,0.0,1.0,13.641812164597564
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1965.0,1.0,4.0,30.0,3.4410413202864114,0.0,1.0,15.161025306478283
NORTHEAST,Bâtiments Autres,1946.0,1.0,1.0,,8.255149976376792,0.0,1.0,12.97585370144484
CENTRAL,Bâtiments Éducatifs et Culturels,1900.0,1.0,1.0,100.0,3.496413794163735,0.0,1.0,12.793758176985145
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1983.0,1.0,13.0,,0.3382287326566414,0.27007676625796195,0.729923233742038,16.08678092298112
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1918.0,1.0,2.0,,4.772243258925821,0.0,1.0,13.119089837815402
DOWNTOWN,Bâtiments d'Hébergement,1914.0,1.0,4.0,77.0,0.40445489854242295,0.0,1.0,14.891993198923126
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,5.0,,0.4456358537394523,0.0,1.0,14.57746455937149
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,4.0,,0.39856569328766384,0.0,1.0,14.28428405590865
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,4.0,,0.5369652025993765,0.0,1.0,14.120027254604146
DOWNTOWN,Bâtiments Autres,1900.0,1.0,3.0,,0.5954106688695117,0.0,1.0,12.353837668090748
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1968.0,1.0,2.0,,4.279204730837557,0.0,1.0,15.184240692199511
LAKE UNION,Bâtiments Industriels et de Stockage,1938.0,1.0,1.0,27.0,4.830276774562849,0.0,1.0,13.094964045577262
LAKE UNION,Bâtiments Commerciaux et Administratifs,2008.0,1.0,4.0,45.0,4.7519630208761665,0.0,1.0,15.003645553702347
NORTHEAST,Bâtiments de Vente et de Services,1930.0,1.0,1.0,82.0,6.314902206986169,0.0,1.0,14.320411264019398
NORTHEAST,Bâtiments Commerciaux et Administratifs,1970.0,1.0,2.0,72.0,7.798810564871601,0.0,1.0,13.621583365555844
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,3.0,96.0,0.626731142562407,0.0,1.0,13.7224684416583
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,3.0,,0.6089854061349695,0.0,1.0,14.818392753676871
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1902.0,1.0,4.0,99.0,0.581541015594628,0.0,1.0,13.558455568072059
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1909.0,1.0,3.0,58.0,0.4785727824590015,0.0,1.0,14.574865334730719
EAST,Bâtiments Autres,1926.0,1.0,2.0,,1.6488539154844999,0.43845404352062356,0.5615459564793764,15.317304349297283
EAST,Bâtiments Commerciaux et Administratifs,1917.0,1.0,3.0,,1.6268480776490573,0.0,1.0,14.123934705998357
EAST,Bâtiments Commerciaux et Administratifs,1906.0,1.0,3.0,,1.5969020671195684,0.0,1.0,13.846500556914265
EAST,Bâtiments de Vente et de Services,1916.0,1.0,2.0,100.0,1.5726172888770098,0.0,1.0,12.727085422500744
EAST,Bâtiments Commerciaux et Administratifs,1913.0,1.0,3.0,,1.533343585212937,0.0,1.0,14.009357833573832
EAST,Bâtiments de Vente et de Services,1920.0,1.0,1.0,78.0,1.4901698979812137,0.0,1.0,14.090792376575855
NORTHEAST,Bâtiments Autres,1962.0,1.0,2.0,,5.909895693497028,0.0,1.0,15.440468410656402
DOWNTOWN,Bâtiments d'Hébergement,1908.0,1.0,3.0,,1.0935583798848771,0.0,1.0,15.35116133907742
DOWNTOWN,Bâtiments de Vente et de Services,1913.0,1.0,3.0,,1.1150881490268698,0.0,1.0,13.749193589659958
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1979.0,1.0,3.0,2.0,1.1888513269026462,0.0,1.0,15.098042154120412
EAST,Bâtiments Éducatifs et Culturels,1910.0,1.0,2.0,69.0,1.1546239948374735,0.0,1.0,12.759071141114681
EAST,Bâtiments Éducatifs et Culturels,1900.0,1.0,1.0,,0.5617819430763978,0.0,1.0,14.046053267865219
SOUTHWEST,Bâtiments de Soins de Santé,1961.0,1.0,3.0,100.0,4.436005220022666,0.0,1.0,14.541537355702673
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1964.0,1.0,1.0,,5.764242748407244,0.0,1.0,14.53055993713796
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1960.0,1.0,1.0,,5.511836587477637,0.0,1.0,12.744602865695972
GREATER DUWAMISH,Bâtiments Autres,1927.0,1.0,1.0,,5.535358850957308,0.0,1.0,13.67856226294336
EAST,Bâtiments Commerciaux et Administratifs,1917.0,1.0,3.0,94.0,1.273077789834695,0.0,1.0,13.90357798130728
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1989.0,1.0,7.0,,1.1816285448848485,0.0,1.0,14.2556035566779
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1961.0,1.0,3.0,,3.5532076402539703,0.0,1.0,14.710506762212182
EAST,Bâtiments de Vente et de Services,1998.0,1.0,1.0,17.0,2.271472076477832,0.0,1.0,16.524019253941642
BALLARD,Bâtiments Éducatifs et Culturels,1956.0,1.0,2.0,20.0,9.783905454285149,0.0,1.0,13.815763400996781
CENTRAL,Bâtiments Autres,1959.0,1.0,1.0,,3.8486477992273547,0.0,1.0,14.293309970969847
EAST,Bâtiments Autres,1928.0,1.0,3.0,,4.738752175491131,0.0,1.0,16.959854671683296
SOUTHEAST,Bâtiments Éducatifs et Culturels,1968.0,1.0,1.0,73.0,8.40699773393206,0.0,1.0,13.710925436055446
DELRIDGE,Bâtiments Industriels et de Stockage,1994.0,1.0,3.0,,4.973008256574493,0.0,1.0,13.517875787989858
GREATER DUWAMISH,Bâtiments Autres,1950.0,1.0,1.0,,4.144420728092729,0.0,1.0,15.156730340444572
NORTHWEST,Bâtiments Éducatifs et Culturels,1938.0,1.0,2.0,62.0,12.195110550066369,0.0,1.0,14.102178804167856
EAST,Bâtiments de Vente et de Services,1910.0,1.0,2.0,,1.1850039147353841,0.0,1.0,13.71785541838962
EAST,Bâtiments Éducatifs et Culturels,1904.0,1.0,3.0,52.0,1.095033176360628,0.0,1.0,15.183799349861449
EAST,Bâtiments Autres,1954.0,1.0,2.0,,1.2015007219297587,0.0,1.0,13.507015643120827
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1980.0,1.0,3.0,61.0,3.188956051364539,0.0,1.0,14.200679672090928
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1920.0,1.0,3.0,89.0,3.3105486433632554,0.0,1.0,14.27902992852017
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1960.0,1.0,2.0,92.0,4.6207664283913275,0.0,1.0,13.866962414780138
LAKE UNION,Bâtiments Commerciaux et Administratifs,1912.0,1.0,2.0,73.0,2.0085349001884416,0.0,1.0,14.570641553865554
NORTHWEST,Bâtiments d'Hébergement,1990.0,1.0,4.0,73.0,13.810695869516874,0.20583157490888165,0.7941684250911184,14.495892673144942
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1941.0,1.0,2.0,53.0,4.245253516221445,0.0,1.0,13.491249127573816
GREATER DUWAMISH,Bâtiments Autres,1946.0,1.0,2.0,,4.326416286776219,0.0,1.0,14.450163646298206
EAST,Bâtiments Commerciaux et Administratifs,1922.0,1.0,3.0,84.0,1.3745467301181675,0.0,1.0,13.914265932627174
LAKE UNION,Bâtiments Commerciaux et Administratifs,1997.0,1.0,3.0,35.0,6.257405637004385,0.23221612068421385,0.7677838793157862,14.650870804873891
LAKE UNION,Bâtiments Commerciaux et Administratifs,1981.0,1.0,3.0,92.0,4.813158129405562,0.22604330561174796,0.773956694388252,13.50886310762519
NORTHWEST,Bâtiments Industriels et de Stockage,1972.0,1.0,1.0,69.0,11.515219261031927,0.0,1.0,12.33495167015424
GREATER DUWAMISH,Bâtiments d'Hébergement,1992.0,1.0,3.0,85.0,6.438872706352348,0.0,1.0,14.054194332088212
NORTHEAST,Bâtiments Autres,1912.0,1.0,2.0,22.0,6.470037729915296,0.0,1.0,14.298174101867732
NORTHEAST,Bâtiments de Vente et de Services,1953.0,1.0,4.0,75.0,6.513200014556149,0.0,1.0,14.459497299561537
NORTHEAST,Bâtiments Éducatifs et Culturels,1927.0,1.0,2.0,,6.805960416101498,0.0,1.0,14.861633398541656
LAKE UNION,Bâtiments Industriels et de Stockage,1979.0,1.0,2.0,38.0,4.721967105129773,0.0,1.0,15.276756651243703
LAKE UNION,Bâtiments Éducatifs et Culturels,1910.0,1.0,2.0,92.0,6.550909181775463,0.0,1.0,14.459277021888001
LAKE UNION,Bâtiments de Vente et de Services,1957.0,1.0,1.0,29.0,6.321786784569318,0.0,1.0,16.061604343964873
NORTHEAST,Bâtiments Commerciaux et Administratifs,1957.0,1.0,1.0,58.0,6.672199695474794,0.25044697132231997,0.74955302867768,13.98242253637698
NORTHEAST,Bâtiments de Vente et de Services,1950.0,1.0,1.0,37.0,6.755006013220706,0.0,1.0,15.869439464990029
LAKE UNION,Bâtiments Commerciaux et Administratifs,1998.0,1.0,3.0,,3.287366698260842,0.265655304338585,0.734344695661415,15.639709062690189
DOWNTOWN,Bâtiments Autres,1900.0,1.0,1.0,,0.4079927506259235,0.0,1.0,13.60771441166568
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,1.0,94.0,0.4519513596526081,0.0,1.0,13.434652692948951
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,3.0,,0.6201016603873976,0.0,1.0,14.486474563721917
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1929.0,1.0,4.0,,0.5861676591699442,0.0,1.0,15.553123367581726
SOUTHEAST,Bâtiments Commerciaux et Administratifs,2010.0,1.0,2.0,8.0,10.666268962430776,0.0,1.0,14.486659798290974
NORTHEAST,Bâtiments Éducatifs et Culturels,1927.0,1.0,3.0,,6.912516915326364,0.0,1.0,13.99076574836224
NORTHEAST,Bâtiments Autres,2004.0,1.0,2.0,,6.8510318494783675,0.0,1.0,14.355489440585156
NORTHEAST,Bâtiments Éducatifs et Culturels,1950.0,1.0,3.0,83.0,8.23022004872216,0.0,1.0,14.339782621788162
