Neighborhood,GroupedPrimaryPropertyTypes,YearBuilt,NumberofBuildings,NumberofFloors,ENERGYSTARScore,DistanceToDowntown,proportion_surface_parking,proportion_surface_building,Log_TotalGHGEmissions
NORTH,Bâtiments Commerciaux et Administratifs,1974.0,1.0,2.0,87.0,10.813641121106308,0.0,1.0,2.004179057179289
NORTH,Bâtiments de Vente et de Services,1958.0,1.0,2.0,44.0,10.853320643520485,0.0,1.0,1.541159071680806
NORTH,Bâtiments Commerciaux et Administratifs,1986.0,1.0,2.0,1.0,11.07968660504793,0.24858199753390875,0.7514180024660913,2.970414465569701
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1978.0,1.0,1.0,,3.6615595519769744,0.0,1.0,2.9183111265854063
GREATER DUWAMISH,Bâtiments Autres,1960.0,1.0,1.0,,3.7192029135836076,0.0,1.0,3.778034365424829
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1983.0,1.0,1.0,75.0,3.9395904659912633,0.0,1.0,3.6856241613932634
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1962.0,1.0,1.0,73.0,3.8393292337951634,0.0,1.0,4.112839144858265
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1952.0,1.0,1.0,85.0,3.589750907890918,0.0,1.0,1.3402504226184837
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1952.0,1.0,1.0,91.0,3.6946933471813983,0.0,1.0,2.327277705584417
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1937.0,1.0,1.0,37.0,3.0867606728903083,0.0,1.0,2.8622008809294686
GREATER DUWAMISH,Bâtiments Autres,2009.0,1.0,1.0,,3.2684951231203065,0.0,1.0,3.85354607566917
SOUTHWEST,Bâtiments Autres,1920.0,1.0,1.0,,6.092013094269832,0.0,1.0,3.2546289945740186
SOUTHWEST,Bâtiments Éducatifs et Culturels,1948.0,1.0,2.0,75.0,5.467270040295529,0.0,1.0,3.7986303180730556
GREATER DUWAMISH,Bâtiments Éducatifs et Culturels,1954.0,1.0,1.0,69.0,5.759099809293739,0.0,1.0,3.6732580732109796
NORTHEAST,Bâtiments Commerciaux et Administratifs,1984.0,1.0,4.0,4.0,7.2617147550133625,0.38931601272534466,0.6106839872746553,2.6311691567662523
NORTHEAST,Bâtiments Commerciaux et Administratifs,1987.0,2.0,4.0,,7.2341873664252985,0.39467128777212174,0.6053287122278782,3.029650491757452
CENTRAL,Bâtiments Autres,1973.0,1.0,4.0,,1.6537878683368774,0.0,1.0,4.548599834499697
NORTHWEST,Bâtiments Éducatifs et Culturels,1951.0,1.0,2.0,58.0,8.872040519262818,0.0,1.0,3.4654233539614268
LAKE UNION,Bâtiments Commerciaux et Administratifs,1960.0,1.0,2.0,31.0,3.466258548264395,0.0,1.0,2.9375733593804587
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1970.0,1.0,1.0,,3.036730765089863,0.0,1.0,1.536867219599265
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1970.0,1.0,1.0,87.0,3.0155503954025553,0.0,1.0,1.551808799597464
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1959.0,1.0,1.0,84.0,2.562119890267999,0.0,1.0,2.331172549845958
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1966.0,1.0,1.0,19.0,2.2388674970013236,0.0,1.0,2.2213750375685026
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1916.0,1.0,3.0,41.0,2.3485981450452447,0.0,1.0,3.7880458256084353
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1989.0,1.0,1.0,,2.0874458175116937,0.0,1.0,3.038791763014438
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1979.0,1.0,2.0,99.0,1.8293341252042286,0.0,1.0,2.1126345090356
CENTRAL,Bâtiments Commerciaux et Administratifs,1984.0,1.0,5.0,84.0,1.5018895898069817,0.31382810240590525,0.6861718975940947,3.7602694502006093
SOUTHEAST,Bâtiments Éducatifs et Culturels,1989.0,1.0,3.0,97.0,5.7589137914427075,0.0,1.0,3.0587070727153796
SOUTHEAST,Bâtiments Commerciaux et Administratifs,1990.0,1.0,2.0,36.0,5.842146768855612,0.2889549436795995,0.7110450563204005,2.7536607123542622
NORTH,Bâtiments Autres,2009.0,1.0,3.0,,12.399244175516413,0.0,1.0,3.494687724749494
NORTHWEST,Bâtiments Industriels et de Stockage,1969.0,1.0,1.0,,10.713614384169187,0.0,1.0,2.9892110565637253
EAST,Bâtiments Commerciaux et Administratifs,1907.0,1.0,2.0,95.0,1.398701216082009,0.0,1.0,2.9465420293632194
EAST,Bâtiments Industriels et de Stockage,1915.0,1.0,2.0,38.0,1.6028777462231285,0.0,1.0,3.9156165409382764
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1913.0,1.0,4.0,71.0,1.175893312928738,0.23904160475482913,0.7609583952451708,3.8680711178989635
GREATER DUWAMISH,Bâtiments de Vente et de Services,1975.0,1.0,1.0,88.0,1.9161150491060166,0.0,1.0,3.1986731175506815
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1968.0,1.0,1.0,18.0,3.380843298737648,0.0,1.0,4.3766371373894435
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1954.0,1.0,1.0,,3.6130519002712544,0.0,1.0,2.167910189667444
NORTHEAST,Bâtiments de Vente et de Services,1965.0,1.0,1.0,42.0,9.260493895418461,0.0,1.0,5.397845909262937
NORTHEAST,Bâtiments Éducatifs et Culturels,1950.0,1.0,2.0,65.0,9.020458049757023,0.0,1.0,3.5564902660681907
NORTHEAST,Bâtiments Éducatifs et Culturels,1946.0,1.0,1.0,53.0,9.330202811410933,0.0,1.0,0.9202827531436925
NORTHEAST,Bâtiments Commerciaux et Administratifs,1967.0,1.0,2.0,83.0,8.043238256288271,0.0,1.0,1.673351238177753
NORTHEAST,Bâtiments de Vente et de Services,1973.0,1.0,1.0,6.0,7.958901541251269,0.0,1.0,5.56574570997255
NORTHWEST,Bâtiments Autres,1986.0,1.0,1.0,,10.79934803398098,0.0,1.0,3.0170044088295307
NORTHWEST,Bâtiments de Vente et de Services,1986.0,1.0,1.0,6.0,10.838757390153878,0.0,1.0,5.072858637276387
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1966.0,1.0,1.0,3.0,8.162303570626788,0.0,1.0,3.7558369222388173
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1970.0,1.0,1.0,15.0,8.162303570626788,0.0,1.0,5.173490833601192
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1973.0,1.0,1.0,44.0,8.162303570626788,0.0,1.0,4.83150862819882
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1979.0,1.0,1.0,,8.844299024541245,0.0,1.0,3.788272197991971
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1979.0,1.0,1.0,,8.844299024541245,0.0,1.0,4.185859671057874
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1979.0,1.0,1.0,71.0,8.844299024541245,0.0,1.0,4.096675177560383
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1979.0,1.0,1.0,55.0,8.844299024541245,0.0,1.0,3.6901286735143684
NORTHEAST,Bâtiments Éducatifs et Culturels,1949.0,1.0,2.0,71.0,10.429843679278283,0.0,1.0,4.456089962973938
NORTHEAST,Bâtiments de Vente et de Services,1952.0,1.0,1.0,68.0,10.064589851852912,0.0,1.0,3.111735949310297
GREATER DUWAMISH,Bâtiments Autres,1909.0,1.0,4.0,,1.2833791185075785,0.0,1.0,3.4301087251565754
GREATER DUWAMISH,Bâtiments Autres,1916.0,2.0,1.0,,3.3291239019050822,0.0,1.0,4.734618253174978
GREATER DUWAMISH,Bâtiments Autres,1937.0,1.0,1.0,,3.382557077278482,0.0,1.0,2.0095554142156695
GREATER DUWAMISH,Bâtiments Autres,1918.0,1.0,1.0,,3.204669993754167,0.0,1.0,2.9231615807191558
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1992.0,1.0,1.0,60.0,2.9140256015373702,0.0,1.0,3.305787196857497
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1926.0,1.0,2.0,69.0,2.846583555952279,0.0,1.0,2.5779415157551897
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1926.0,1.0,1.0,16.0,2.899970416863982,0.0,1.0,1.9878743481543455
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1925.0,1.0,2.0,,2.594209119849408,0.0,1.0,0.9001613499442714
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1955.0,1.0,2.0,45.0,2.5407658167644867,0.0,1.0,2.138889000323256
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1988.0,3.0,1.0,,2.7055329063318667,0.0,1.0,4.216119619148022
DELRIDGE,Bâtiments Commerciaux et Administratifs,1970.0,1.0,1.0,89.0,8.2483646200779,0.0,1.0,4.67609452432479
DELRIDGE,Bâtiments Commerciaux et Administratifs,1970.0,1.0,3.0,26.0,8.2483646200779,0.0,1.0,2.194999882314108
DELRIDGE,Bâtiments Autres,2002.0,1.0,2.0,,7.98958063171785,0.0,1.0,4.540098189244376
DELRIDGE,Bâtiments Industriels et de Stockage,1982.0,1.0,2.0,80.0,7.696665988720071,0.0,1.0,1.1474024528375417
LAKE UNION,Bâtiments Éducatifs et Culturels,1940.0,1.0,2.0,,5.297957621458895,0.3691424696679825,0.6308575303320175,4.13804241748782
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1941.0,1.0,1.0,49.0,5.318432529721877,0.0,1.0,4.136765278106052
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,2000.0,1.0,3.0,3.0,5.384942044568221,0.0,1.0,3.459151774922711
DELRIDGE,Bâtiments de Vente et de Services,1990.0,1.0,1.0,19.0,9.493364993203002,0.0,1.0,3.5967641652061304
DELRIDGE,Bâtiments de Vente et de Services,2005.0,1.0,1.0,79.0,9.493364993203002,0.0,1.0,3.653511310276145
DELRIDGE,Bâtiments Autres,1975.0,1.0,2.0,,8.970217075529142,0.0,1.0,5.662578462732144
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1910.0,1.0,5.0,92.0,0.9390457907772491,0.0,1.0,2.5209170873110334
NORTHWEST,Bâtiments de Vente et de Services,1953.0,1.0,1.0,95.0,9.682288906947207,0.0,1.0,2.719319793360441
GREATER DUWAMISH,Bâtiments Autres,1935.0,1.0,2.0,,1.905985875806087,0.0,1.0,2.915064370486536
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1928.0,1.0,2.0,,1.7770107069223053,0.0,1.0,3.3614165116503107
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1920.0,1.0,2.0,80.0,1.104441138495793,0.0,1.0,1.6134299337036377
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1909.0,1.0,7.0,40.0,0.9587275177681511,0.0,1.0,2.543961412569315
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1938.0,1.0,2.0,,1.5819969455293459,0.0,1.0,4.5810823904590015
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1937.0,1.0,2.0,,1.6756984274027793,0.0,1.0,3.2035591207563074
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1927.0,1.0,1.0,90.0,2.019943766556305,0.0,1.0,2.365559892155434
CENTRAL,Bâtiments Industriels et de Stockage,1926.0,1.0,1.0,18.0,1.3374809946010635,0.0,1.0,3.541538866215227
CENTRAL,Bâtiments Industriels et de Stockage,1954.0,1.0,1.0,,1.4108306535378838,0.0,1.0,4.41968362585098
CENTRAL,Bâtiments Industriels et de Stockage,1962.0,1.0,1.0,,1.5360015035384194,0.0,1.0,0.5822156198526637
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1932.0,1.0,1.0,,5.454509518106941,0.0,1.0,0.5596157879354227
GREATER DUWAMISH,Bâtiments Autres,2009.0,1.0,3.0,,5.2652370746147925,0.6666666666666666,0.3333333333333333,3.1620938107692163
GREATER DUWAMISH,Bâtiments de Vente et de Services,1964.0,1.0,1.0,69.0,5.264442402634317,0.0,1.0,4.083620598859125
BALLARD,Bâtiments de Vente et de Services,1993.0,1.0,1.0,11.0,10.2613142457075,0.0,1.0,4.359653205696989
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1910.0,1.0,3.0,96.0,2.268836365051399,0.0,1.0,2.402430427963762
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1900.0,1.0,2.0,34.0,2.428839140132922,0.0,1.0,3.263849190510932
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1937.0,1.0,2.0,,3.2373743227576766,0.0,1.0,3.6951100038645723
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1923.0,1.0,1.0,96.0,3.305787903849302,0.0,1.0,2.771963526845863
SOUTHEAST,Bâtiments de Vente et de Services,1966.0,1.0,1.0,88.0,7.408808239760644,0.0,1.0,6.026107490551522
DELRIDGE,Bâtiments Éducatifs et Culturels,1962.0,1.0,3.0,95.0,8.005345959102717,0.0,1.0,4.012230265845171
MAGNOLIA / QUEEN ANNE,Bâtiments Éducatifs et Culturels,1965.0,1.0,1.0,35.0,6.1768438554994125,0.0,1.0,3.872866290226952
NORTHWEST,Bâtiments Industriels et de Stockage,1990.0,1.0,2.0,,11.005549612909425,0.4367225978796227,0.5632774021203774,3.8279890098181366
CENTRAL,Bâtiments Commerciaux et Administratifs,1971.0,1.0,2.0,93.0,2.4500900064109463,0.0,1.0,3.3690184832979204
CENTRAL,Bâtiments de Vente et de Services,1998.0,1.0,2.0,15.0,2.4603400073818142,0.0,1.0,2.540814281726296
CENTRAL,Bâtiments de Vente et de Services,1980.0,1.0,1.0,27.0,2.482158913490502,0.0,1.0,3.7667659927710075
CENTRAL,Bâtiments de Vente et de Services,1980.0,1.0,2.0,25.0,2.482158913490502,0.0,1.0,2.6546494243750947
BALLARD,Bâtiments Éducatifs et Culturels,1931.0,1.0,3.0,83.0,8.674459896354863,0.0,1.0,5.55028158367044
BALLARD,Bâtiments Éducatifs et Culturels,1928.0,1.0,2.0,66.0,8.73048660349398,0.0,1.0,3.482470101790892
BALLARD,Bâtiments Éducatifs et Culturels,1929.0,1.0,3.0,88.0,8.827605945764644,0.0,1.0,3.9541241814467813
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1941.0,1.0,1.0,10.0,3.567889998387551,0.0,1.0,3.3586377672433594
GREATER DUWAMISH,Bâtiments de Vente et de Services,1954.0,1.0,2.0,40.0,3.844861679885385,0.0,1.0,3.7764323511217976
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1952.0,1.0,1.0,100.0,3.6585149978049154,0.0,1.0,0.9555114450274363
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1964.0,1.0,1.0,1.0,3.5272025630468455,0.0,1.0,2.367436065313662
GREATER DUWAMISH,Bâtiments Autres,1962.0,1.0,3.0,,7.171862339461227,0.0,1.0,3.5097527882165007
DOWNTOWN,Bâtiments Autres,1991.0,1.0,2.0,,1.4378910656934158,0.4458436711631883,0.5541563288368118,5.703482429647199
DOWNTOWN,Bâtiments Industriels et de Stockage,1930.0,1.0,1.0,65.0,1.3417638807936738,0.0,1.0,2.7324175575505043
NORTHEAST,Bâtiments Industriels et de Stockage,1947.0,1.0,3.0,,8.343763881651741,0.0,1.0,3.1994891110680106
NORTHEAST,Bâtiments Industriels et de Stockage,1996.0,1.0,4.0,,8.325991384106318,0.0,1.0,3.212455257065278
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1928.0,1.0,2.0,,2.95132044144756,0.0,1.0,2.2502386126218363
EAST,Bâtiments Éducatifs et Culturels,1923.0,1.0,4.0,75.0,0.7280143706807143,0.0,1.0,4.371850028222321
NORTHWEST,Bâtiments Éducatifs et Culturels,1951.0,1.0,2.0,96.0,11.673800880365485,0.0,1.0,3.393837027255863
NORTH,Bâtiments Autres,1960.0,1.0,1.0,,12.687420839509809,0.0,1.0,3.7602694502006093
SOUTHEAST,Bâtiments Commerciaux et Administratifs,1967.0,1.0,2.0,55.0,6.136243452372183,0.0,1.0,1.9878743481543455
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1960.0,1.0,1.0,32.0,5.044993200885584,0.0,1.0,4.80172332502877
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1962.0,1.0,1.0,,4.50873819329837,0.0,1.0,3.9225672193038172
MAGNOLIA / QUEEN ANNE,Bâtiments Éducatifs et Culturels,1959.0,1.0,2.0,,5.449809332892615,0.0,1.0,6.378850541816241
MAGNOLIA / QUEEN ANNE,Bâtiments Éducatifs et Culturels,1945.0,14.0,2.0,,5.449809332892615,0.0,1.0,8.234740090698692
NORTH,Bâtiments Commerciaux et Administratifs,1980.0,1.0,4.0,78.0,11.785072264390319,0.0,1.0,2.7498317351171653
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1967.0,1.0,1.0,,4.825521310417662,0.0,1.0,2.9025198918318122
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1962.0,1.0,1.0,12.0,4.664535477370857,0.0,1.0,4.840953517648737
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1956.0,1.0,1.0,57.0,4.616518837681423,0.0,1.0,0.8064758658669485
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1956.0,1.0,1.0,75.0,4.5462802419339505,0.0,1.0,3.6328380632303117
EAST,Bâtiments Éducatifs et Culturels,1906.0,1.0,1.0,91.0,2.2673040610521222,0.0,1.0,3.3648791189880436
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1956.0,1.0,2.0,,2.202059676163953,0.0,1.0,3.415757532993485
CENTRAL,Bâtiments Éducatifs et Culturels,2009.0,4.0,2.0,92.0,3.8594512384191777,0.0,1.0,3.389124800427886
LAKE UNION,Bâtiments de Vente et de Services,1978.0,1.0,2.0,,2.672880914010397,0.0,1.0,4.587718792374336
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1921.0,1.0,2.0,,2.4216468880100392,0.0,1.0,4.770176020572358
LAKE UNION,Bâtiments de Vente et de Services,1962.0,1.0,2.0,,3.6251100189923777,0.0,1.0,5.4285119482058635
LAKE UNION,Bâtiments Commerciaux et Administratifs,1949.0,1.0,3.0,77.0,3.4922637541685324,0.0,1.0,1.925707441737794
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1965.0,1.0,4.0,30.0,3.4410413202864114,0.0,1.0,4.627029520340985
NORTHEAST,Bâtiments Autres,1946.0,1.0,1.0,,8.255149976376792,0.0,1.0,2.4840729690394228
CENTRAL,Bâtiments Éducatifs et Culturels,1900.0,1.0,1.0,100.0,3.496413794163735,0.0,1.0,2.645465325910589
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1983.0,1.0,13.0,,0.3382287326566414,0.27007676625796195,0.729923233742038,4.209457369322605
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1918.0,1.0,2.0,,4.772243258925821,0.0,1.0,2.553343811341229
DOWNTOWN,Bâtiments d'Hébergement,1914.0,1.0,4.0,77.0,0.40445489854242295,0.0,1.0,4.812184355372417
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,5.0,,0.4456358537394523,0.0,1.0,2.731115474033206
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,4.0,,0.39856569328766384,0.0,1.0,3.861361090625918
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,4.0,,0.5369652025993765,0.0,1.0,2.983659692319722
DOWNTOWN,Bâtiments Autres,1900.0,1.0,3.0,,0.5954106688695117,0.0,1.0,2.0856720914304723
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1968.0,1.0,2.0,,4.279204730837557,0.0,1.0,3.9328055446106744
LAKE UNION,Bâtiments Industriels et de Stockage,1938.0,1.0,1.0,27.0,4.830276774562849,0.0,1.0,1.4469189829363254
LAKE UNION,Bâtiments Commerciaux et Administratifs,2008.0,1.0,4.0,45.0,4.7519630208761665,0.0,1.0,3.139399623366404
NORTHEAST,Bâtiments de Vente et de Services,1930.0,1.0,1.0,82.0,6.314902206986169,0.0,1.0,3.0754672415728446
NORTHEAST,Bâtiments Commerciaux et Administratifs,1970.0,1.0,2.0,72.0,7.798810564871601,0.0,1.0,2.018895041811802
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,3.0,96.0,0.626731142562407,0.0,1.0,3.5576311675039825
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,3.0,,0.6089854061349695,0.0,1.0,4.833022633030035
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1902.0,1.0,4.0,99.0,0.581541015594628,0.0,1.0,2.6871669901857858
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1909.0,1.0,3.0,58.0,0.4785727824590015,0.0,1.0,4.171459912439625
EAST,Bâtiments Autres,1926.0,1.0,2.0,,1.6488539154844999,0.43845404352062356,0.5615459564793764,4.256038151220088
EAST,Bâtiments Commerciaux et Administratifs,1917.0,1.0,3.0,,1.6268480776490573,0.0,1.0,3.2782761681496484
EAST,Bâtiments Commerciaux et Administratifs,1906.0,1.0,3.0,,1.5969020671195684,0.0,1.0,2.933324813425374
EAST,Bâtiments de Vente et de Services,1916.0,1.0,2.0,100.0,1.5726172888770098,0.0,1.0,1.208960345836975
EAST,Bâtiments Commerciaux et Administratifs,1913.0,1.0,3.0,,1.533343585212937,0.0,1.0,3.080073421987742
EAST,Bâtiments de Vente et de Services,1920.0,1.0,1.0,78.0,1.4901698979812137,0.0,1.0,2.9543893100196086
NORTHEAST,Bâtiments Autres,1962.0,1.0,2.0,,5.909895693497028,0.0,1.0,3.594568774642695
DOWNTOWN,Bâtiments d'Hébergement,1908.0,1.0,3.0,,1.0935583798848771,0.0,1.0,5.254626677923303
DOWNTOWN,Bâtiments de Vente et de Services,1913.0,1.0,3.0,,1.1150881490268698,0.0,1.0,3.4081729953985804
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1979.0,1.0,3.0,2.0,1.1888513269026462,0.0,1.0,3.2634667081960758
EAST,Bâtiments Éducatifs et Culturels,1910.0,1.0,2.0,69.0,1.1546239948374735,0.0,1.0,1.8961194845522977
EAST,Bâtiments Éducatifs et Culturels,1900.0,1.0,1.0,,0.5617819430763978,0.0,1.0,4.190412030968334
SOUTHWEST,Bâtiments de Soins de Santé,1961.0,1.0,3.0,100.0,4.436005220022666,0.0,1.0,2.7219531062712017
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1964.0,1.0,1.0,,5.764242748407244,0.0,1.0,4.203049479130317
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1960.0,1.0,1.0,,5.511836587477637,0.0,1.0,2.262804222982201
GREATER DUWAMISH,Bâtiments Autres,1927.0,1.0,1.0,,5.535358850957308,0.0,1.0,3.3163654461454577
EAST,Bâtiments Commerciaux et Administratifs,1917.0,1.0,3.0,94.0,1.273077789834695,0.0,1.0,2.9128939952449864
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1989.0,1.0,7.0,,1.1816285448848485,0.0,1.0,2.425687290128029
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1961.0,1.0,3.0,,3.5532076402539703,0.0,1.0,4.5682987112121864
EAST,Bâtiments de Vente et de Services,1998.0,1.0,1.0,17.0,2.271472076477832,0.0,1.0,5.976528558492
BALLARD,Bâtiments Éducatifs et Culturels,1956.0,1.0,2.0,20.0,9.783905454285149,0.0,1.0,3.6449275665847534
CENTRAL,Bâtiments Autres,1959.0,1.0,1.0,,3.8486477992273547,0.0,1.0,4.151197373814884
EAST,Bâtiments Autres,1928.0,1.0,3.0,,4.738752175491131,0.0,1.0,6.760240863693588
SOUTHEAST,Bâtiments Éducatifs et Culturels,1968.0,1.0,1.0,73.0,8.40699773393206,0.0,1.0,3.1518809560439225
DELRIDGE,Bâtiments Industriels et de Stockage,1994.0,1.0,3.0,,4.973008256574493,0.0,1.0,2.9861868607104594
GREATER DUWAMISH,Bâtiments Autres,1950.0,1.0,1.0,,4.144420728092729,0.0,1.0,4.090838422892813
NORTHWEST,Bâtiments Éducatifs et Culturels,1938.0,1.0,2.0,62.0,12.195110550066369,0.0,1.0,4.026422545736642
EAST,Bâtiments de Vente et de Services,1910.0,1.0,2.0,,1.1850039147353841,0.0,1.0,3.3697067145707846
EAST,Bâtiments Éducatifs et Culturels,1904.0,1.0,3.0,52.0,1.095033176360628,0.0,1.0,4.809171691773934
EAST,Bâtiments Autres,1954.0,1.0,2.0,,1.2015007219297587,0.0,1.0,2.907447358686419
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1980.0,1.0,3.0,61.0,3.188956051364539,0.0,1.0,2.401525040848949
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1920.0,1.0,3.0,89.0,3.3105486433632554,0.0,1.0,3.5562048372093953
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1960.0,1.0,2.0,92.0,4.6207664283913275,0.0,1.0,3.678576561118039
LAKE UNION,Bâtiments Commerciaux et Administratifs,1912.0,1.0,2.0,73.0,2.0085349001884416,0.0,1.0,3.610647605844363
NORTHWEST,Bâtiments d'Hébergement,1990.0,1.0,4.0,73.0,13.810695869516874,0.20583157490888165,0.7941684250911184,4.086312390524837
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1941.0,1.0,2.0,53.0,4.245253516221445,0.0,1.0,3.1497400860333387
GREATER DUWAMISH,Bâtiments Autres,1946.0,1.0,2.0,,4.326416286776219,0.0,1.0,3.7049988359938197
EAST,Bâtiments Commerciaux et Administratifs,1922.0,1.0,3.0,84.0,1.3745467301181675,0.0,1.0,2.6078614738467776
LAKE UNION,Bâtiments Commerciaux et Administratifs,1997.0,1.0,3.0,35.0,6.257405637004385,0.23221612068421385,0.7677838793157862,2.837322536806349
LAKE UNION,Bâtiments Commerciaux et Administratifs,1981.0,1.0,3.0,92.0,4.813158129405562,0.22604330561174796,0.773956694388252,1.7950872593207297
NORTHWEST,Bâtiments Industriels et de Stockage,1972.0,1.0,1.0,69.0,11.515219261031927,0.0,1.0,0.9516578757114463
GREATER DUWAMISH,Bâtiments d'Hébergement,1992.0,1.0,3.0,85.0,6.438872706352348,0.0,1.0,3.7584055167625467
NORTHEAST,Bâtiments Autres,1912.0,1.0,2.0,22.0,6.470037729915296,0.0,1.0,2.4865719291070616
NORTHEAST,Bâtiments de Vente et de Services,1953.0,1.0,4.0,75.0,6.513200014556149,0.0,1.0,3.6689318163042404
NORTHEAST,Bâtiments Éducatifs et Culturels,1927.0,1.0,2.0,,6.805960416101498,0.0,1.0,4.481985085417713
LAKE UNION,Bâtiments Industriels et de Stockage,1979.0,1.0,2.0,38.0,4.721967105129773,0.0,1.0,3.894469846180557
LAKE UNION,Bâtiments Éducatifs et Culturels,1910.0,1.0,2.0,92.0,6.550909181775463,0.0,1.0,4.251348311031766
LAKE UNION,Bâtiments de Vente et de Services,1957.0,1.0,1.0,29.0,6.321786784569318,0.0,1.0,5.4281607166967865
NORTHEAST,Bâtiments Commerciaux et Administratifs,1957.0,1.0,1.0,58.0,6.672199695474794,0.25044697132231997,0.74955302867768,2.1598687907924505
NORTHEAST,Bâtiments de Vente et de Services,1950.0,1.0,1.0,37.0,6.755006013220706,0.0,1.0,5.057391645438029
LAKE UNION,Bâtiments Commerciaux et Administratifs,1998.0,1.0,3.0,,3.287366698260842,0.265655304338585,0.734344695661415,3.788951007838152
DOWNTOWN,Bâtiments Autres,1900.0,1.0,1.0,,0.4079927506259235,0.0,1.0,2.372111155642656
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,1.0,94.0,0.4519513596526081,0.0,1.0,1.7509374747078
